Cycle Pair,Battery ID,Charge_Ah,Discharge_Ah,Initial Discharge_Ah,Charge_Wh,Discharge_Wh,Charge Duration_Sec,Discharge Duration_Sec,Average_Charge_Voltage,Average_Discharge_Voltage,Voltage Hysteresis,Ambient Temperature,Max Charge Temperature,Max Discharge Temperature,Charge_Tempaerature_Rise_Rate,Discharge_Tempaerature_Rise_Rate,Coulombic_Efficiency_Ah,Energy_Efficiency_Wh,SOH,Capacity_Fade,Cycle Status
25,B0045,0.832205896057944,0.8215858476491074,1.0693142303100203,3.4978647982401063,2.637927664946427,10805.906,2926.812,4.204883355900819,3.2105234961392117,0.994359859761607,4,8.58138442449717,14.361193340625016,2.8508690406299553e-05,0.0028000767491388745,98.72386767996447,75.41536957842561,84.96859537264456,1.0708004726975844,Valid
26,B0045,0.8244726617978324,0.8164069067030115,1.0693142303100203,3.464966852627051,2.6178654563251422,10806.203000000001,2908.297,4.204818806167254,3.206440589536827,0.9983782166304271,4,8.20802499872285,14.406442657975427,-9.37902071616264e-06,0.0027393114328102632,99.02170739327696,75.55239538122397,84.43298812117256,0.5356072514720012,Valid
27,B0045,0.8191222756502161,0.8177938561658229,1.0693142303100203,3.442615320010787,2.6133108425401783,10802.125,2913.875,4.2048740494808285,3.1952898861439123,1.0095841633369163,4,8.200683442025088,15.614608855143,-7.747754019681174e-05,0.003657493062224473,99.83782403141964,75.91062606820648,84.57642675031293,-0.14343862914037686,Valid
28,B0045,0.8127240638521449,0.8066471370441927,1.0693142303100203,3.4161860609174095,2.5760441844606934,10802.282,2873.719,4.204997662317368,3.193344579853196,1.0116530824641718,4,8.359175221386465,14.573597904686917,-0.00014386704705951703,0.0028639352835741704,99.25227674702421,75.40702229107808,83.42363052154583,1.1527962287671016,Valid
29,B0045,0.8164569727588138,0.8131666243988647,1.0693142303100203,3.431468987384418,2.597237948568629,10800.141000000003,2896.782,4.204882539782961,3.1937596749104524,1.0111228648725086,4,8.345282935655332,15.7042832254997,-0.0001320299443491251,0.0036042013641199824,99.59699672245667,75.68880727517028,84.09787738772698,-0.67424686618115,Valid
30,B0045,0.8127251368653498,0.8107808038765995,1.0693142303100203,3.416323184817221,2.5864099353752,10799.515,2888.297,4.2049540854232665,3.189895846398157,1.0150582390251097,4,8.481004212105633,16.106329092976864,2.7812985173661543e-05,0.003619763491692971,99.76076376864022,75.70741394929172,83.85113528625558,0.24674210147139775,Valid
31,B0045,0.8113683655879199,0.8052193835582344,1.0693142303100203,3.410341764700174,2.5737131169542895,10805.672,2868.453,4.204832187785965,3.1964741489698563,1.0083580388161089,4,8.590327675703762,15.076528277493722,2.7839737405328628e-05,0.0029210679352799887,99.24214668817783,75.46789426192778,83.27597193104381,0.575163355211771,Valid
32,B0045,0.808644579682301,0.8031911136056602,1.0693142303100203,3.398879626937866,2.5605443184130507,10800.609,2861.328,4.204979467077402,3.187708152894684,1.0172713141827185,4,8.209678446181726,15.777403078204912,-0.00010586524941084101,0.00364200609954089,99.32560407703674,75.33495149752943,83.06620779087525,0.20976414016855927,Valid
33,B0045,0.7991153107438915,0.8144948713659506,1.0693142303100203,3.359106242246986,2.555057382473361,10801.829,2901.125,4.205003380219359,3.1369458971913717,1.068057483027987,4,8.182864037543233,15.968934516501417,-8.981950996507791e-05,0.0037728275840927424,101.92457338950773,76.06360734706094,84.23524499139762,-1.169037200522368,Invalid : Charge Ah less than Discharge Ah
34,B0045,0.8611382431553094,0.8452978117060024,1.0693142303100203,3.619450469559714,2.6979919877661533,10799.562000000002,3011.719,4.204975302747808,3.1916562881076036,1.0133190146402047,4,8.519154630742015,15.543541121552522,3.889016864503976e-05,0.003052808677008137,98.16052398378386,74.54148110208423,87.42089209270868,-3.185647101311062,Valid
35,B0045,0.8412758252747934,0.8421826824598484,1.0693142303100203,3.535986359800119,2.681912873661741,10802.078000000007,3000.828,4.204828898527846,3.184262666100569,1.020566232427277,4,8.58506578211541,16.349393593197068,8.028173766162076e-05,0.003362729649523453,100.10779546467519,75.84624488804145,87.09872471700798,0.3221673757007011,Invalid : Charge Ah less than Discharge Ah
36,B0045,0.8344228820523085,0.8203202944696706,1.0693142303100203,3.5071071289929225,2.6177151727419763,10804.187,2922.015,4.204883080811667,3.1907332755286446,1.0141498052830227,4,8.577478209676919,16.024756181605834,-5.812250237643856e-05,0.0036146993975439082,98.3098992266425,74.64029687321418,84.83771157476292,2.261013142245062,Valid
37,B0045,0.8196846646491223,0.8071005683590624,1.0693142303100203,3.445348936831012,2.580122592222166,10801.703,2874.875,4.204938956328514,3.1968805105059697,1.0080584458225448,4,8.57550299811397,14.49890546457745,6.370681136212553e-05,0.0028178662052772514,98.46476372771392,74.88711998487241,83.47052449133938,1.367187083423545,Valid
38,B0045,0.8087896458339129,0.8124915946049012,1.0693142303100203,3.3994862220833233,2.58439830567736,10802.109,2893.75,4.204921251060242,3.180628560295556,1.0242926907646854,4,8.266803356006735,16.357147782799643,-7.944122866977416e-05,0.003592422467295902,100.45771465918945,76.02320282661863,84.02806565278549,-0.5575411614461103,Invalid : Charge Ah less than Discharge Ah
39,B0045,0.8048655780849179,0.7898343086404811,1.0693142303100203,3.3836549003977474,2.515173043730523,10803.094,2813.453,4.20512168391058,3.1842318206221663,1.0208898632884136,4,8.439547704901333,14.993087329446876,-2.3285668699002354e-05,0.0032308174418868496,98.13244970915493,74.33302502081006,81.68484398111019,2.3432216716752947,Valid
40,B0045,0.7994044519445254,0.7999036193736223,1.0693142303100203,3.360044934979022,2.543546892515524,10801.297000000006,2848.625,4.204975176474228,3.179601926337122,1.0253732501371062,4,8.314572405527649,16.12538636960389,-0.00012098905159937355,0.003668283298192998,100.06244241295914,75.69978800094243,82.72621438910085,-1.0413704079906552,Invalid : Charge Ah less than Discharge Ah
41,B0045,0.7876203440649456,0.7689014928444612,1.0693142303100203,3.3107693469447916,2.4481411470595513,9965.625,2738.015,4.2049250596453485,3.183684904977204,1.0212401546681447,4,8.483875231596956,14.824653151139604,4.098178391988899e-05,0.003552983094306728,97.62336621171114,73.94478112221012,79.51996740677349,3.2062469823273574,Valid
42,B0045,0.7879128790382819,0.7826740711712753,1.0693142303100203,3.31169153692844,2.494371303100911,10803.484,2787.157,4.2048963199863705,3.1869019738246664,1.017994346161704,4,8.174570086606838,14.954234938818049,-2.4795803257192165e-05,0.0036073033219356817,99.335103155897,75.3201581513964,80.94433059223688,-1.4243631854633918,Valid
43,B0045,0.7843128847704339,0.7801315487329501,1.0693142303100203,3.2966503943114143,2.482859822365623,10802.343,2778.047,4.204945061160743,3.182289289668776,1.0226557714919666,4,8.259463557167189,15.58262934654164,-0.00014926739646455446,0.0037355165755024854,99.46687908375907,75.31462318994942,80.68138234293816,0.2629482492987165,Valid
44,B0045,0.7759632020312093,0.78098007967376,1.0693142303100203,3.2620770786867337,2.4708503054115063,10802.407000000001,2781.343,4.205107510607795,3.163652979100011,1.0414545315077839,4,8.086015304249244,15.58071439830652,-0.00011195424943085331,0.003127367389467661,100.64653550959868,75.74469412618036,80.76913760597874,-0.08775526304057735,Invalid : Charge Ah less than Discharge Ah
45,B0045,0.7874762257943533,0.7746675841575765,1.0693142303100203,3.3100454962402517,2.464394000060614,10805.579,2758.625000000006,4.204944104100178,3.180992197671106,1.0239519064290716,4,8.485744245814582,14.525034072927795,-3.854640425613355e-05,0.003459059479038846,98.37345671942587,74.45196758956398,80.1162978828494,0.6528397231293468,Valid
46,B0045,0.7776202189597459,0.7760842297192141,1.0693142303100203,3.2688479537299924,2.4596707585127415,10805.843,2763.859,4.204959408743149,3.1691722880368087,1.0357871207063405,4,8.482870154994146,16.057638175040864,-2.297133031692215e-05,0.0036944991845780225,99.8024756554573,75.24579892760319,80.26280768928979,-0.1465098064403918,Valid
47,B0045,0.7769476256478293,0.7696525134925547,1.0693142303100203,3.266148731002184,2.4407011668634633,10807.375,2740.938,4.20511914849395,3.1708539680811794,1.034265180412771,4,8.350384440537637,15.57488653274467,-1.8166668910464483e-05,0.003686387983441088,99.0610548363293,74.7271899683074,79.59763813314609,0.6651695561436952,Valid
48,B0045,0.7713040758849496,0.7633237262291646,1.0693142303100203,3.2420673050282276,2.4234924016875796,10800.75,2718.062,4.2049843939289095,3.179149157014444,1.0258352369144657,4,8.182219794553623,15.012224323496154,-0.00018822911953672106,0.003664522819377913,98.96534325367996,74.75145250466906,78.94311351381232,0.6545246193337704,Valid
49,B0045,0.7606477952659679,0.7643497165882837,1.0693142303100203,3.1980334329606817,2.4112747718638357,10803.829,2721.407,4.205122615696527,3.154570341441124,1.050552274255403,4,8.16257020611204,16.222614159740644,4.352944187574114e-05,0.003831793209584576,100.48668008312853,75.39867304112332,79.04922167028761,-0.10610815647528682,Invalid : Charge Ah less than Discharge Ah
50,B0045,0.771478034899608,0.7654061484700708,1.0693142303100203,3.2432386388965777,2.4283077733087604,10802.296,2725.25,4.20498705438356,3.1723735059289044,1.0326135484546555,4,8.477289042975487,14.66788493353057,7.405643678654173e-05,0.0029525630910480485,99.21295407583091,74.87292930547117,79.15847809596629,-0.1092564256786801,Valid
51,B0045,0.7676914892240952,0.7673911924175345,1.0693142303100203,3.227114563349151,2.421183393079641,10804.764999999992,2732.453,4.204990753214327,3.1545551854225025,1.0504355677918245,4,8.473789563516673,16.34182015193862,5.017222527254006e-06,0.0036692271289494195,99.96088313980603,75.02626093840617,79.36377179284723,-0.20529369688094334,Valid
52,B0045,0.7670706124782248,0.7524577238055806,1.0693142303100203,3.224790124147654,2.3885987362727477,10807.125,2678.703,4.2050664837389515,3.1743110944869186,1.030755389252033,4,8.366475451255667,14.281466373606357,-7.406610882976233e-05,0.003507762269849735,98.09497477351748,74.06989739848821,77.8193490698537,1.5444227229935308,Valid
53,B0045,0.7572746760196145,0.7535816806375488,1.0693142303100203,3.183649734911229,2.3839977735954387,10802.281,2682.859,4.205103319870907,3.1633983595610955,1.0417049603098114,4,8.517183141862848,15.594711376491476,-2.9326219204152653e-05,0.0037149282952197494,99.51233079633973,74.88253960393394,77.93558894125007,-0.11623987139637393,Valid
54,B0045,0.7512812197309271,0.7670211209356422,1.0693142303100203,3.1584047473471393,2.386876792913507,10801.938,2731.11,4.2050082045378865,3.111577308112654,1.0934308964252324,4,8.025336138029575,14.986413248030155,-9.840669036003676e-05,0.0037844603862816897,102.09507449292457,75.57222660959881,79.32549891595454,-1.3899099747044659,Invalid : Charge Ah less than Discharge Ah
55,B0045,0.8124621901679305,0.8051877417298687,1.0693142303100203,3.415808525438969,2.5354285310268003,10807.422,2867.313,4.2051485189361975,3.1485640210635255,1.056584497872672,4,8.494107393460704,16.635629612440145,7.534060877435527e-05,0.0038580515475316927,99.10464160349933,74.22630724598271,83.27269952595195,-3.9472006099974095,Valid
56,B0045,0.7985760568846664,0.7943928966655811,1.0693142303100203,3.3569790289318595,2.5059786454844875,10800.766000000009,2828.75,4.2048946090639125,3.154211176685426,1.0506834323784866,4,8.598147632850294,16.54757688212317,4.1614977447073406e-05,0.00377902530161427,99.47617259708433,74.64981532165997,82.15629419228853,1.1164053336634225,Valid
57,B0045,0.7880700791312405,0.7790965700547777,1.0693142303100203,3.3129978542719134,2.4606059517911056,10806.406,2774.063,4.204998968272297,3.1578668125682943,1.0471321557040025,4,8.516325844556734,16.39916775496168,5.6166825302513115e-05,0.0037191671254511597,98.86133107776975,74.27128117871555,80.5743446124605,1.5819495798280343,Valid
58,B0045,0.7791051590371642,0.7685887519214387,1.0693142303100203,3.275222282155349,2.434382614347494,10806.797,2736.735,4.205135372956555,3.167081771523312,1.0380536014332429,4,8.563163159903915,15.270710849004711,-1.4275640845751112e-07,0.0031906935870098497,98.65019413698636,74.32724879807188,79.48762366932864,1.0867209431318514,Valid
59,B0045,0.7699565308902012,0.7693908366752633,1.0693142303100203,3.236437144166241,2.4273873100682097,10801.359,2739.687,4.204905813400286,3.154543915519364,1.0503618978809217,4,8.43747263883106,16.438070093673065,-0.0001135926263670506,0.003919242498708109,99.92652907115628,75.00183695653216,79.57057545713913,-0.08295178781048662,Valid
60,B0045,0.7626020766133025,0.7418448276736731,1.0693142303100203,3.206037024359439,2.3131241513748053,10799.813,2642.219,4.205122569914243,3.1177532920325968,1.0873692778816464,4,8.308212531411332,15.381042083677803,-0.00011566494400222427,0.0033768969482821844,97.27810222707342,72.14901555408467,76.72176093619211,2.848814520947016,Valid
61,B0045,0.7421114736970645,0.743643930457439,1.0693142303100203,3.120067059686489,2.333310832496167,8505.218,2648.078,4.205151377945546,3.1375255281558085,1.0676258497897373,4,8.379759166121937,14.927596961337882,1.2677092751768167e-05,0.003312184077028888,100.20649953742664,74.7839962366265,76.90782455559965,-0.18606361940753402,Invalid : Charge Ah less than Discharge Ah
62,B0045,0.7773194573188309,0.7617859614598581,1.0693142303100203,3.267758860326004,2.4119451137647006,10802.14,2712.562,4.205113754766553,3.1658010510409547,1.0393127037255985,4,8.475185480584631,15.173050553052146,3.346859208969853e-05,0.003353456030894079,98.00165868579288,73.81037637287825,78.78407753134576,-1.8762529757461124,Valid
63,B0045,0.7609125140042375,0.7629178882994248,1.0693142303100203,3.1988244731854607,2.401598953922048,10804.499999999996,2716.469,4.205034593016595,3.1472941142547946,1.0577404787618008,4,8.387529447701025,16.385048350658046,2.1959021819726865e-07,0.0039008141879440274,100.26354860227413,75.07754720691136,78.9011416627421,-0.11706413139634719,Invalid : Charge Ah less than Discharge Ah
64,B0045,0.7598691620881254,0.747788151692996,1.0693142303100203,3.194139585745344,2.3620762134535846,10800.641000000001,2662.875,4.205019566144236,3.158383413086454,1.0466361530577823,4,8.156280607841422,15.078847062810365,-2.9669689249072384e-05,0.0033221201238796297,98.41011966297846,73.95031275386171,77.33642085908558,1.5647208036565274,Valid
65,B0045,0.7499157642346959,0.5491827903808493,1.0693142303100203,3.1524238798996183,1.8536862649226182,10802.953,1966.296,4.20499742634985,3.3801992791812374,0.8247981471686128,4,8.247529005510705,11.709111497619928,-0.00013205101286410507,0.0026534890419746106,73.23259712259834,58.801935765746215,56.79660918577528,20.539811673310297,Valid
66,B0045,0.5837215655054984,0.7710006389946393,1.0693142303100203,2.455237292247776,2.3949104953854867,10803.484,2747.125,4.205542668596679,3.1059880384863137,1.0995546301103651,4,8.168609789126613,15.227849622582156,1.0743268962805e-05,0.0032892539171872374,132.08363105909214,97.54293415741255,79.73706157943103,-22.940452393655747,Invalid : Charge Ah less than Discharge Ah
67,B0045,0.7864920975006515,0.78149181015658,1.0693142303100203,3.306635057111337,2.4567360811922123,10804.047,2784.047,4.205127023903598,3.142979165996753,1.062147857906845,4,8.342761788340296,15.68780203224634,0.0001231208629222236,0.0032898134706961426,99.36422916899463,74.29716430026623,80.8220608889917,-1.084999309560672,Valid
68,B0045,0.7745382939117045,0.7703713966892034,1.0693142303100203,3.256211880372966,2.426571700401498,10805.469,2742.828,4.20507696188521,3.1495387777500254,1.0555381841351843,4,8.484541275408898,15.983976038103872,8.830297638530709e-05,0.0038385398562212673,99.46201533800779,74.5213084881798,79.67198519697517,1.1500756920165287,Valid
69,B0045,0.7625119430966403,0.7540822923266179,1.0693142303100203,3.2056736393484555,2.378923554167486,10807.014999999996,2684.375,4.205026748730945,3.15454366634913,1.050483082381815,4,8.481879353582725,15.540407409751332,6.026232261700755e-05,0.0035774677152476406,98.89448934586012,74.2097862042811,77.98736231608248,1.6846228808926895,Valid
70,B0045,0.7525297221268202,0.7510681761789353,1.0693142303100203,3.1637907387072923,2.3649441270256926,10801.531,2674.547,4.205222478552388,3.148634273156909,1.056588205395479,4,8.398682146515796,15.46350630780127,4.325671574822446e-05,0.0032854995535468176,99.80578229604615,74.75033345574543,77.67564173801821,0.3117205780642678,Valid
71,B0045,0.7489391416084077,0.7443324868527681,1.0693142303100203,3.148333428191407,2.33900672493323,10807.844,2650.187,4.2049558551514545,3.1425053191524914,1.062450535998963,4,8.1583338350851,15.986838529895405,-0.00011516046744688021,0.003947034829564676,99.38490933378826,74.2934882305937,76.97903521473329,0.6966065232849274,Valid
