Cycle Pair,Battery ID,Charge_Ah,Discharge_Ah,Initial Discharge_Ah,Charge_Wh,Discharge_Wh,Charge Duration_Sec,Discharge Duration_Sec,Average_Charge_Voltage,Average_Discharge_Voltage,Voltage Hysteresis,Ambient Temperature,Max Charge Temperature,Max Discharge Temperature,Charge_Tempaerature_Rise_Rate,Discharge_Tempaerature_Rise_Rate,Coulombic_Efficiency_Ah,Energy_Efficiency_Wh,SOH,Capacity_Fade,Cycle Status
11,B0006,1.9982752681012084,1.95156233274615,2.0414141768606844,8.092377447783006,6.949879162460775,9569.047,3474.484,4.045820043043462,3.566682001398986,0.47913804164447615,24,32.16534007453746,38.41523391270822,-0.0008184396017692662,0.0040088360079685754,97.66233731154338,85.88179687991159,97.23763211223867,0.5812356299550743,Valid
12,B0006,1.9814487268229124,1.9294574121456203,2.0414141768606844,8.024551358770639,6.8745048117356875,9255.453,3435.125,4.044043324944844,3.5682902375804058,0.475753087364438,24,31.93681506588346,38.62653476452239,-0.000806801782673959,0.004041244679589173,97.37609588512261,85.66840069161027,96.13624267611445,1.1013894361242222,Valid
13,B0006,1.7270419233869123,1.918002128551551,2.0414141768606844,7.042285203975424,6.834500427527468,8982.766,3414.453,4.083286283793878,3.5685503113683996,0.5147359724254787,24,30.352216278441432,38.55908880748157,-0.0006420775531870892,0.0040036611089726065,111.0570683073023,97.04946944877126,95.56547707300194,0.5707656031125055,Invalid : Charge Ah less than Discharge Ah
14,B0006,1.9607054207673396,1.917852677153039,2.0414141768606844,7.944786580390381,6.828565475047731,9903.766000000001,3414.25,4.052744253870226,3.565925163571715,0.486819090298511,24,32.18060237026164,38.518886127315525,-0.0007689783113061294,0.004048126437172298,97.81442213805225,85.95026947485603,95.55803057751302,0.007446495488920846,Valid
15,B0006,1.9571761205171354,1.9069962716188866,2.0414141768606844,7.932922062321239,6.782409350944677,10731.030999999997,3394.515,4.05983268165518,3.562015477570526,0.49781720408465446,24,32.076511477048484,38.519207327179,-0.0007190907030897478,0.004123225877710459,97.43610969027202,85.49698708321972,95.0171043925391,0.5409261849739266,Valid
16,B0006,1.9460687703559927,1.8951677914947744,2.0414141768606844,7.888758022348812,6.734679355410835,9497.844000000001,3373.406,4.051809806041536,3.558997141903427,0.4928126641381092,24,32.07848903390586,38.48145974791846,-0.0008165301457934316,0.004189569551903853,97.38442034338247,85.37059111626345,94.427744073652,0.5893603188871026,Valid
17,B0006,1.9349824516197547,1.8841491195736635,2.0414141768606844,7.847186456307816,6.703056633327563,9208.516000000001,3353.828,4.051532268835274,3.562621721406355,0.4889105474289188,24,32.105341901779,38.40822246304853,-0.0008527029179630203,0.0041721603768254106,97.37293059151317,85.41987208599376,93.87873287956793,0.5490111940840592,Valid
18,B0006,1.9326962189820522,1.8734682735894448,2.0414141768606844,7.842102308285604,6.659331729646354,9656.625,3334.734,4.057390066153093,3.5596258612700344,0.49776420488305817,24,32.085857911982885,38.486904945856686,-0.0008188598571119221,0.004209030390315331,96.93547569396071,84.91768492500297,93.34655404262578,0.5321788369421512,Valid
19,B0006,1.913960001704234,1.8622709911486686,2.0414141768606844,7.766057460962626,6.622888330994588,9602.187,3314.375,4.057401107273169,3.561359198791065,0.4960419084821037,24,31.90740764054753,38.46415570822627,-0.0007992196407137658,0.004204100821050085,97.29936829873455,85.27992954321589,92.78864348431894,0.557910558306844,Valid
20,B0006,1.9093321419541778,1.9856548118057504,2.0414141768606844,7.749283781663644,7.070352731217311,10133.093,3535.843,4.062219468021797,3.5666683573758116,0.49555111064598556,24,32.042697066607694,37.32521951960119,-0.0007718934865520622,0.00360204055450787,103.99734902977423,91.23878967946922,98.93630802997212,-6.1476645456531855,Invalid : Charge Ah less than Discharge Ah
21,B0006,1.8934164642371478,1.9636349353236218,2.0414141768606844,7.71419054474366,7.000711396196452,8738.531,3496.203,4.073878596435713,3.5708311063822733,0.5030474900534396,24,28.597753861232963,37.73666223216932,2.5355268750961844e-05,0.0036472555228306293,103.70855923209503,90.75108212055557,97.83915596231913,1.097152067652999,Invalid : Charge Ah less than Discharge Ah
22,B0006,2.023636281852654,1.9518114691986428,2.0414141768606844,8.191141173549813,6.952091480875684,9757.297,3475.688,4.043702417294908,3.5673646637562624,0.47633775353864527,24,28.99993909131056,37.45210294596395,-9.252539978668276e-05,0.0036832050323524186,96.45070543070838,84.8732958397156,97.25004546860795,0.5891104937111749,Valid
23,B0006,2.0035317927198077,1.9303113569143566,2.0414141768606844,8.117775344471497,6.874653808746219,10255.469000000001,3436.86,4.053234976796012,3.56688057200419,0.4863544047918218,24,28.95476707836872,37.153234089990434,-0.00016267473473066343,0.003740820214427933,96.34543179841165,84.68642598526837,96.17879092880064,1.0712545398073132,Valid
24,B0006,1.985753388273151,1.9406940300599609,2.0414141768606844,8.053253760963013,6.918865859101164,9993.921999999999,3455.765,4.056213057972441,3.5706898804907885,0.4855231774816522,24,28.573880662844974,37.1085902736621,-0.00016571232098891396,0.003763012685658558,97.73086837070062,85.91391832999686,96.69611314533125,-0.5173222165306157,Valid
25,B0006,1.9719708954276092,1.8961097450870297,2.0414141768606844,8.005608844883227,6.751538237148743,10791.875,3375.9999999999973,4.0669269677668485,3.5658274001116737,0.5010995676551748,24,28.35410437907863,36.99689482562365,-0.00014641471501995244,0.0038195252228254706,96.15302890542259,84.33510015248845,94.47467741282011,2.2214357325111393,Valid
26,B0006,1.9462367501408302,1.8845406928425184,2.0414141768606844,7.905530640095039,6.69519438476199,10013.969,3355.234,4.065075593571352,3.558065037156186,0.5070105564151661,24,28.29238390325409,37.08562541633296,-0.0001523071098789589,0.003908187115698869,96.82998189743117,84.69000614336373,93.89824322613643,0.5764341866836844,Valid
27,B0006,1.9232742074791103,1.874234029963345,2.0414141768606844,7.81607802323227,6.662622880827939,9258.438,3336.562,4.063041027489652,3.559951558921213,0.5030894685684384,24,28.21188042033004,36.95262564786387,-0.0001596203042365928,0.003913787572474719,97.45017235061643,85.24253290491937,93.38470826159359,0.513534964542842,Valid
28,B0006,1.927167030979773,1.8618115520287262,2.0414141768606844,7.835446032500071,6.614734155787368,10590.781,3314.828,4.0732416668331455,3.5578326920402814,0.5154089747928641,24,28.181745758886848,36.99481413589941,-0.00015397232496750838,0.0039640903857052195,96.60872784245275,84.42064597663743,92.76575168559269,0.6189565760008975,Valid
29,B0006,1.90898070131413,1.8399245891406144,2.0414141768606844,7.7657337749028335,6.536773283293591,10537.562,3274.843,4.075636440836662,3.5574581402493832,0.5181783005872784,24,28.07594911930376,36.9968179381291,-0.00014907471404922694,0.004011432158108413,96.38256624983282,84.17457348871558,91.67522210851602,1.0905295770766656,Valid
30,B0006,1.8890696261498245,1.86315910589595,2.0414141768606844,7.686498058092345,6.620218186781654,9407.187999999998,3316.844,4.069900809348334,3.558353171993821,0.5115476373545129,24,28.099632347736115,37.16394547708779,-0.00015258293319610937,0.0040190658217412025,98.62839781577117,86.1278847239399,92.83289427437599,-1.1576721658599638,Valid
31,B0006,1.883861597015461,1.9274160515266718,2.0414141768606844,7.670179991399092,6.851473934450902,10784.936999999994,3441.25,4.0810361861201745,3.555459315002341,0.5255768711178335,24,28.15103439695118,37.18480857614321,-0.0001383034424393981,0.0038999571543301822,102.31197740748112,89.32611675519688,96.0345307965895,-3.201636522213505,Invalid : Charge Ah less than Discharge Ah
32,B0006,1.8720962619655577,1.8847654895425032,2.0414141768606844,7.634293600960442,6.703087079908203,10416.75,3365.313,4.086813468326148,3.556922443925728,0.52989102440042,24,28.39475478203679,37.35464559982943,1.5004105160887811e-05,0.003903195454034521,100.67674017807417,87.80232239253823,93.90944384138011,2.125086955209383,Invalid : Charge Ah less than Discharge Ah
33,B0006,0.04437366075762111,1.863074715259407,2.0414141768606844,0.1869044321339872,6.617133766024118,1666.453,3326.797,4.199456676951045,3.5520431256963554,0.6474135512546897,24,23.941020332727746,37.10889206671609,-6.345156508421935e-05,0.003937013641347935,4198.604945929386,3540.3835481442497,92.82868946598622,1.0807543753938944,Invalid : Charge Ah less than Discharge Ah
34,B0006,1.9185567108607644,1.8470647488264074,2.0414141768606844,7.792608068242497,6.552907908384033,10105.813,3298.531,4.130326166249492,3.548022926509479,0.5823032397400127,24,28.482333092467396,36.79418819652297,-0.0002007610781752357,0.004012683384030481,96.27365917151951,84.09133182367198,92.03098436581108,0.7977051001751363,Valid
35,B0006,1.886985177269773,1.8262792580249148,2.0414141768606844,7.673113054291054,6.469562160377777,10129.891000000005,3261.375,4.133805461785256,3.5426672568398803,0.5911382049453757,24,28.58710834674342,36.80625717821183,-0.0002207395935160867,0.004053606177190182,96.78291488581316,84.31469880089656,90.99533622180134,1.0356481440097411,Valid
36,B0006,1.8708966768253974,1.8212913409181357,2.0414141768606844,7.614591036480384,6.45450411695551,10643.828000000001,3251.796,4.13908986334744,3.5441023303997805,0.5949875329476595,24,28.29401082840092,37.37976925074467,-0.0002311933579088467,0.004118858061857986,97.34857961309581,84.76494779605275,90.74681059671775,0.24852562508358744,Valid
37,B0006,1.843820566040394,1.8049178989018713,2.0414141768606844,7.509775261606741,6.390112876029463,9832.656,3223.047,4.136645435271169,3.5405664823071135,0.5960789529640556,24,27.970800137688457,37.0648947385168,-0.00020623284972805497,0.004118016653450089,97.89010558537883,85.09060062953571,89.93099513211598,0.8158154646017692,Valid
38,B0006,1.8379420657950576,1.788828397824339,2.0414141768606844,7.489195917181044,6.325139618804128,10566.405999999999,3194.328,4.141848032822878,3.5360215907496912,0.6058264420731869,24,28.158791899243404,37.13063242985701,-0.00016027058017924195,0.004250784993431175,97.32779020162025,84.4568587702928,89.129327175938,0.8016679561779796,Valid
39,B0006,1.8250554876984604,1.77883555966518,2.0414141768606844,7.438436481538104,6.283967577234581,10453.89,3176.453,4.1420371947341765,3.532740141504268,0.6092970532299087,24,28.40104385792931,37.03598838305806,-0.00020766870356884852,0.004329218314632182,97.46747820300152,84.4796832349262,88.63142869512947,0.49789848080853005,Valid
40,B0006,1.8058463781832828,1.7680925038912352,2.0414141768606844,7.364729076340546,6.244813603703516,9985.093999999994,3156.75,4.141297102977017,3.5319213375524003,0.6093757654246166,24,28.13223109806821,37.46591571431837,-0.00021223747512857856,0.0044419683604201695,97.9093529356562,84.79352789453182,88.09615022229784,0.5352784728316351,Valid
41,B0006,1.7987597158457764,1.7579233019685603,2.0414141768606844,7.340439147075248,6.211064456509391,10594.297,3138.312,4.1457673444753445,3.5332052364248767,0.6125621080504677,24,27.966969935040385,37.949845351210776,-0.0002155524398062662,0.004434863048683028,97.72974602902896,84.61434434728814,87.5894643230877,0.5066858992101402,Valid
42,B0006,1.7845315869091996,1.7470753771947058,2.0414141768606844,7.286421127230764,6.167381559581173,10660.11,3119.0,4.147512416954591,3.5300495411954955,0.6174628757590952,24,27.75957410527405,38.10861770579183,-0.0001904947415901866,0.004442571318048494,97.90106210563818,84.64212336743036,87.04896069651022,0.5405036265774754,Valid
43,B0006,1.771948143952622,1.7603981999130456,2.0414141768606844,7.2358592099228645,6.203920618337517,10496.937,3132.812,4.147247293052049,3.528823384068742,0.6184239089833072,24,28.315119077831064,38.00458957156709,-0.00016183363059906616,0.004462456039753123,99.34817821396216,85.73854795059856,87.71277743064422,-0.6638167341340022,Valid
44,B0006,1.7604453952253651,1.7737365040605149,2.0414141768606844,7.189481774453918,6.2633385418414775,10238.781,3167.187,4.146552716586279,3.5312778450964113,0.6152748714898677,24,28.759435057679752,37.87952120259432,-0.00018894657944520094,0.00443321624912119,100.75498557758154,87.11808080655736,88.3773655352259,-0.6645881045816822,Invalid : Charge Ah less than Discharge Ah
45,B0006,1.750382318634526,1.7414231232730537,2.0414141768606844,7.1510742280849335,6.136047393860274,10158.217999999997,3109.891,4.1471635663811846,3.523601586925896,0.6235619794552885,24,28.681906125997056,37.77837325090514,-0.00021986432527568224,0.004635418712985672,99.48815780037921,85.80595303796076,86.76733413597645,1.6100313992494506,Valid
46,B0006,1.7769898281854777,1.7209403473839602,2.0414141768606844,7.2735943027699115,6.056936756668515,10799.781,3072.766,4.152695203898757,3.5196203554054297,0.6330748484933273,24,28.544862281131994,37.71520139148601,-1.8666642495132933e-05,0.004700522751082364,96.84581870348966,83.27295288330733,85.74676892362247,1.0205652123539863,Valid
47,B0006,1.778923507109206,1.710057825664669,2.0414141768606844,7.268842223078927,6.013167204876497,10751.0,3053.203,4.149447926974332,3.516326887615928,0.6331210393584041,24,28.227586320387815,37.78692415294682,-0.00021467898724408823,0.004764460485700614,96.12880030145617,82.72524042115536,85.20454148582147,0.542227437801003,Valid
48,B0006,1.744700978170831,1.8314679321990337,2.0414141768606844,7.134359902809305,6.490315322447804,10309.672,3270.469,4.149702649191807,3.5440529734791872,0.6056496757126202,24,28.067108057487324,39.73094593465693,-0.0002019483001996715,0.003994413317428883,104.97317048100531,90.97263680084467,91.25386467463497,-6.049323188813503,Invalid : Charge Ah less than Discharge Ah
49,B0006,1.730338031613748,1.815999353039198,2.0414141768606844,7.080134365043971,6.43332714688025,10800.484,3242.25,4.153335255572958,3.5428805754646584,0.6104546801082993,24,28.067128360555888,38.92508520081891,-0.00018822955817572208,0.004097093556787225,104.95055416111731,90.86447820316607,90.48313448354412,0.7707301910908484,Invalid : Charge Ah less than Discharge Ah
50,B0006,1.7151047556898695,1.7835436105801876,2.0414141768606844,7.0222886476829505,6.304294652779928,9724.421999999999,3185.437,4.1500603274473695,3.5348241657216284,0.6152361617257411,24,28.576958595190668,38.51070690520099,-1.651388727011477e-05,0.004297415679598056,103.9903600443805,89.7754986881673,88.86600983822575,1.6171246453183699,Invalid : Charge Ah less than Discharge Ah
51,B0006,1.8553743245734644,1.7523192787340163,2.0414141768606844,7.542256865354511,6.180563126389394,10055.563,3129.203,4.133920253379653,3.5271137289611874,0.6068065244184657,24,30.7089708928189,38.33946832888532,-0.0002525605873754905,0.00446892861540108,94.4455927585858,81.9458053037138,87.31024088221392,1.555768956011832,Valid
52,B0006,1.8185197310887893,1.736825545156534,2.0414141768606844,7.407294237867878,6.121552570582696,10368.328,3101.328,4.140709286474474,3.524504283060662,0.6162050034138118,24,30.106699115532894,38.10130324230138,-0.0002439141557540429,0.0045390338612969015,95.50765468553134,82.64222230146927,86.53825735887328,0.7719835233406371,Valid
53,B0006,1.778379469599725,1.7157306113629303,2.0414141768606844,7.254348587614299,6.040002424947423,9526.797000000004,3063.469,4.140052857718093,3.520403687170537,0.619649170547556,24,29.363372970921308,38.37656994792371,-0.00023822398629590923,0.004681267115529972,96.47719402367507,83.26043823231505,85.48719105305456,1.051066305818722,Valid
54,B0006,1.765967131982763,1.7052250965639522,2.0414141768606844,7.2121474008025075,5.9992747480386015,10603.047,3044.281,4.148199844838229,3.5182093404241614,0.6299905044140672,24,29.053108404174974,38.714968501972,-0.00021140270836148489,0.004721719847519394,96.56040962944695,83.18291924220867,84.96374818575178,0.5234428673027764,Valid
55,B0006,1.735373716229171,1.6896746192883607,2.0414141768606844,7.093017197038614,5.936843136706102,9970.25,3016.641,4.147554536190241,3.513632594681738,0.6339219415085031,24,28.824607780532247,38.55473822988427,-0.00020268419503996466,0.00477558077506955,97.36661351307599,83.6998271932116,84.18893737744625,0.7748108083055314,Valid
56,B0006,1.722553265350956,1.6790898780157202,2.0414141768606844,7.044022869677152,5.892543590143701,10239.016,2997.719,4.150047234002879,3.509386015644755,0.6406612183581242,24,29.04334125546153,38.63584639726769,-0.00019061710481760029,0.004879925612492011,97.47680445014392,83.65310134794855,83.6615470089183,0.5273903685279464,Valid
57,B0006,1.7107716133165656,1.6684036536016706,2.0414141768606844,6.999321393678736,5.845871856387766,10429.203,2978.547,4.152142924398381,3.5039235982471344,0.648219326151247,24,29.041516878949157,38.63284596897577,-0.0002069469048861735,0.004957923540291605,97.52345904122416,83.52055188760615,83.12910018884672,0.5324468200715842,Valid
58,B0006,1.6971937944657647,1.658750259053717,2.0414141768606844,6.948420616244212,5.806552162709271,10800.733999999995,2960.563,4.15516608819325,3.500559006349515,0.6546070818437353,24,28.954766991435346,39.01931461286366,-0.00020019546959136147,0.005077418125706779,97.73487650394405,83.56650357542476,82.64811466666391,0.4809855221828059,Valid
59,B0006,1.6831835711658238,1.6477787933496937,2.0414141768606844,6.894848118981615,5.768221177724385,10800.25,2941.312,4.15634213828767,3.500596495364541,0.6557456429231285,24,28.82776402185161,39.21007707892496,-0.00020565783949859563,0.004980113658361857,97.8965587341369,83.65987296869368,82.10145554747572,0.5466591191881918,Valid
60,B0006,1.6710103079890055,1.6368038856823661,2.0414141768606844,6.848015787935218,5.722372641873539,10677.969000000001,2921.859,4.156858386284313,3.496054657303429,0.6608037289808837,24,28.786886386344246,39.22380027160182,-0.00018519068728112227,0.005113860850329238,97.9529496530871,83.56249195504444,81.55462493063362,0.5468306168421009,Valid
61,B0006,1.662632728701863,1.6165106984851547,2.0414141768606844,6.814723205850234,5.645442210202028,10580.812,2885.484,4.15708716546722,3.492368796577865,0.6647183688893552,24,29.207075464293982,39.16152983471772,-0.0001711041317593859,0.005195357115602819,97.22596401354862,82.84184169586796,80.54350607577719,1.0111188548564343,Valid
62,B0006,1.6520909589138166,1.6111319497786833,2.0414141768606844,6.774548436546331,5.614981010275673,10728.125,2875.906,4.15850635475105,3.48519293513181,0.6733134196192401,24,29.18554105903438,39.157672820434286,-0.00018395289536557243,0.005278345052676181,97.5207775991909,82.88347279332751,80.27550705818595,0.26799901759123657,Valid
63,B0006,1.63225422383382,1.606593485404285,2.0414141768606844,6.695431211500389,5.598871458030386,9782.875,2866.703,4.1559953415254585,3.4849505794653837,0.6710447620600748,24,29.094562723441733,39.56624677600913,-0.00021166060250642395,0.005395617910596113,98.42789572513628,83.62226839719449,80.04937565475223,0.22613140343372606,Valid
64,B0006,1.6242544031773123,1.5951959415122092,2.0414141768606844,6.6670086443254855,5.551373602267001,10266.375,2847.891,4.159164943452386,3.4800918206322273,0.6790731228201587,24,28.972067174585955,38.84357087862004,-0.00020458488947169834,0.005045239241451264,98.21096611415922,83.26633275017517,79.48148696302839,0.5678886917238373,Valid
65,B0006,1.6190692886273494,1.5905905848705453,2.0414141768606844,6.649183167037428,5.539687282809435,10703.125,2839.1410000000005,4.161636863740604,3.4827789027248763,0.6788579610157277,24,28.849413778690614,39.004228511310416,-0.00016758929747475487,0.005161450005739928,98.24104478067468,83.31380176548312,79.25202261676914,0.22946434625924894,Valid
66,B0006,1.612694426834369,1.5747079504525443,2.0414141768606844,6.623237989944881,5.470462125226122,10800.75,2810.812,4.1621926965259854,3.473902915889707,0.6882897806362784,24,29.329113559805148,39.01657305872446,-0.0001751925938177135,0.005285406613660391,97.64453353656154,82.5949804843363,78.46066190202447,0.7913607147446697,Valid
67,B0006,1.6016111552736152,1.5689555696718729,2.0414141768606844,6.577544318400038,5.445079284250599,10473.203,2800.515,4.16125277612105,3.470520316070524,0.6907324600505262,24,29.1760417215532,38.9840805195719,-0.00022039236561053303,0.005343457405226239,97.96107903630556,82.78285969154963,78.17404646743911,0.2866154345853573,Valid
68,B0006,1.5885350510488592,1.558797583396131,2.0414141768606844,6.528998225159396,5.406363241784664,10145.422,2782.219,4.161803723196546,3.468300856491188,0.6935028667053582,24,29.06181349745949,39.02425301498607,-0.0002085297617617402,0.005399005727979135,98.12799424015898,82.80540222773112,77.66791939380788,0.5061270736312338,Valid
69,B0006,1.583937083757104,1.5535813862627386,2.0414141768606844,6.513274830735002,5.3823353995408585,10654.5,2772.594,4.164319802073616,3.464516105770656,0.6998036963029604,24,28.902663443706384,39.19567029568014,-0.0002005662319062583,0.005448614391463235,98.08352883421595,82.63639320334775,77.40801959487705,0.2598997989308316,Valid
70,B0006,1.572448992868172,1.5382069825291143,2.0414141768606844,6.468889016614523,5.322082057117575,10486.765,2745.0319999999942,4.1648299779030005,3.4599358255617694,0.7048941523412311,24,28.83769850148563,39.251075049707005,-0.00019367761686033894,0.005515030452151367,97.82237703770602,82.27196421902556,76.64198174452996,0.7660378503470895,Valid
71,B0006,1.5628989131668662,1.5377857781747908,2.0414141768606844,6.431752878066627,5.321224089045098,10459.829,2744.453,4.165455323061169,3.460345111546617,0.7051102115145516,24,28.8794927672878,39.25581689873835,-0.00019062467979316604,0.005539211967455146,98.39316959142359,82.73365270595795,76.62099501335436,0.02098673117559713,Valid
72,B0006,1.547377292057744,1.5323116680272704,2.0414141768606844,6.368664365386074,5.296656455625959,9421.578000000001,2734.562,4.162654802589397,3.4566383934207314,0.7060164091686651,24,28.950383897583738,39.29976234839775,-0.00021046868941393434,0.00558400386128469,99.02637681787103,83.16746105217103,76.34824456119871,0.2727504521556483,Valid
73,B0006,1.5552299871501518,1.5221646096578372,2.0414141768606844,6.403916773442496,5.260628425939246,10800.422,2716.406,4.167416879438401,3.456022602508467,0.7113942769299335,24,28.9326271382961,39.31046478414421,-0.00018924992333001136,0.00562752343675414,97.87392361480217,82.14704550433026,75.84266197631659,0.50558258488212,Valid
74,B0006,1.5429669012162615,1.5170024386621166,2.0414141768606844,6.3557550733182255,5.237483772402294,10769.375,2707.343,4.1681270221931515,3.452496142560198,0.7156308796329536,24,28.908083251448843,39.36594691650999,-0.00019007100552784906,0.005668765595093599,98.31723787894101,82.40537453039232,75.5854540584552,0.2572079178613933,Valid
75,B0006,1.536340989456776,1.5115912751547502,2.0414141768606844,6.330447165708909,5.213041517829762,10737.875,2697.516,4.168663147664557,3.448673601381073,0.7199895462834838,24,28.89162012676732,39.40424251683469,-0.00018771420312517097,0.005726370523577452,98.38904810378216,82.34870904646408,75.31583995615387,0.26961410230133254,Valid
76,B0006,1.527730352311811,1.5011412147938348,2.0414141768606844,6.297007760824143,5.174000316825629,10801.5,2678.953,4.169526370643724,3.446712618228079,0.7228137524156448,24,28.906891490587697,39.34372095369459,-0.0001889724900331011,0.00576415085185533,98.2595660629678,82.16601461117564,74.79516013574786,0.5206798204060021,Valid
77,B0006,1.5213637285716828,1.500503846101028,2.0414141768606844,6.272439114750832,5.162539617923675,10801.343999999996,2678.125,4.170004670995228,3.440508628078615,0.7294960429166131,24,28.8649994753146,39.67370825891436,-0.0001906512434624471,0.00588245008879321,98.62886947553044,82.30513717993662,74.76340290133568,0.03175723441218281,Valid
78,B0006,1.5134622417555166,1.5431546298005387,2.0414141768606844,6.241529791421687,5.333633674039923,10421.719000000001,2754.172,4.169635541287495,3.4563090143697175,0.7133265269177778,24,28.79786265611228,40.24063185664562,-0.0001970208036054414,0.005713250095152986,101.96188495661318,85.45394882790482,76.88850090363,-2.1250980022943224,Invalid : Charge Ah less than Discharge Ah
79,B0006,1.5086401883683527,1.5117534344462493,2.0414141768606844,6.224082912844724,5.209082837283159,10801.875,2698.171,4.171184626745506,3.4457627234963217,0.7254219032491847,24,28.740807964185244,39.90000912991408,-0.00020395997552350313,0.005941894411261636,100.20636107283234,83.69237541057018,75.32391962917573,1.5645812744542695,Invalid : Charge Ah less than Discharge Ah
80,B0006,1.4872514910727075,1.5016139899070402,2.0414141768606844,6.150737352277773,5.162071041332485,10711.172,2679.922,4.175092637617022,3.4377042875219908,0.7373883500950309,24,29.03089109050934,39.80385535378214,-4.43968806151686e-06,0.006109282190585001,100.96570747587374,83.92605220609592,74.81871640743763,0.5052032217380997,Invalid : Charge Ah less than Discharge Ah
81,B0006,1.5552379588327876,1.4858974780744238,2.0414141768606844,6.41245333955661,5.1078283873768235,10801.328000000003,2651.531,4.169560919357977,3.4376072337949295,0.7319536855630475,24,29.11199322326797,39.92026875394324,-0.00021218326277319997,0.00617838774272135,95.54148737403477,79.65482346464925,74.03563283894248,0.783083568495158,Valid
82,B0006,1.5223946183432524,1.486049731806172,2.0414141768606844,6.282760918058933,5.10984183730392,10800.015,2650.922,4.171479314279633,3.438539738658739,0.7329395756208941,24,28.54802205868628,40.42219424740512,-0.000195997109090522,0.006189980968720291,97.61265009090529,81.33115208341577,74.04321896217668,-0.007586123234204933,Valid
