Cycle Pair,Battery ID,Charge_Ah,Discharge_Ah,Initial Discharge_Ah,Charge_Wh,Discharge_Wh,Charge Duration_Sec,Discharge Duration_Sec,Average_Charge_Voltage,Average_Discharge_Voltage,Voltage Hysteresis,Ambient Temperature,Max Charge Temperature,Max Discharge Temperature,Charge_Tempaerature_Rise_Rate,Discharge_Tempaerature_Rise_Rate,Coulombic_Efficiency_Ah,Energy_Efficiency_Wh,SOH,Capacity_Fade,Cycle Status
12,B0027,1.859636858587364,1.8376159829106802,1.850110307276792,7.649712453737642,5.791774152945973,10517.546999999999,3311.672,4.165447816189077,3.151933309547254,1.0135145066418225,24,30.74581964202981,42.25329017292362,-6.577573695068503e-05,0.004728776240310098,98.81585076274455,75.7123119067844,99.47901489608387,0.25354153102389887,Valid
13,B0027,1.8630283070744098,1.8479110813056987,1.850110307276792,7.6599251697637545,5.840150433448768,10521.0,3328.094,4.164415195598101,3.1606875608679856,1.0037276347301156,24,30.06782356139694,42.54814216505434,1.0795657524810675e-05,0.004678337340982157,99.18856703833715,76.24291757446619,100.03633821941091,-0.55732332332704,Valid
14,B0027,1.8534654270092137,1.8349865238763656,1.850110307276792,7.615523004346327,5.800099487863053,10388.641,3305.0,4.162872342790374,3.1610536542967558,1.0018186884936182,24,30.633300490937163,42.41061335795774,-6.0513568927806126e-05,0.004683285953599459,99.00300794050062,76.16153853849333,99.33666959822196,0.6996686211889482,Valid
15,B0027,1.8615554057168007,1.8413112089376231,1.850110307276792,7.6437098472676634,5.811796385819258,10315.718000000003,3315.828,4.161070505171312,3.1566540074658187,1.0044164977054937,24,30.688464138913563,42.3714876289718,-0.00010032705492891555,0.004691919559440025,98.91251172449618,76.03371271211654,99.67905530082413,-0.34238570260217216,Valid
16,B0027,1.8495351969565867,1.8391142652095496,1.850110307276792,7.599128084348518,5.804563855137369,10331.656,3310.922,4.162767442948812,3.156340021770138,1.0064274211786746,24,30.530424300740552,42.52267920604469,-0.00010209654479706021,0.00473292503435807,99.43656483184614,76.38460347961093,99.56012414225602,0.11893115856811676,Valid
17,B0027,1.8544785635529757,1.8121707150463668,1.850110307276792,7.617407993372069,5.739216736681676,10303.0,3263.5,4.162362377392693,3.1674683718151466,0.9948940055775464,24,30.414027047634487,42.63844317091512,-8.322329593731815e-05,0.0046692434268219875,97.71861215664032,75.34343364140909,98.1015398390268,1.458584303229216,Valid
18,B0027,1.8510913316912694,1.8451951420624937,1.850110307276792,7.60710562036606,5.843344804137419,10362.359,3323.031,4.1634434251379995,3.16714699475947,0.9962964303785293,24,30.610402497070076,42.53212346138164,-2.933293091771614e-05,0.004587552272060874,99.68147494789528,76.81429831200678,99.88931133079859,-1.7877714917717924,Valid
19,B0027,1.857366268758684,1.8391843548872624,1.850110307276792,7.621516459847305,5.829221010462474,10215.203000000001,3312.344,4.159900946049438,3.169739098978473,0.9901618470709654,24,31.236937423286445,42.41231946585578,-3.919141375884264e-05,0.004609134491652855,99.02109162973154,76.48374232572688,99.5639184345119,0.32539289628668655,Valid
20,B0027,1.8600919480139944,1.837077409099972,1.850110307276792,7.6323302464917715,5.811629059506474,10260.391,3307.625,4.1599584470232465,3.1636717866618413,0.9962866603614051,24,30.945135475970847,42.305730539495016,-0.00010499274612140798,0.004626688613214711,98.7627203623673,76.14488461342211,99.44985929848549,0.11405913602641249,Valid
21,B0027,1.8539517104911298,1.8325699971980467,1.850110307276792,7.610224918006292,5.788073867286732,10245.203000000001,3300.141,4.160763822437216,3.158598481146449,1.0021653412907674,24,30.766021072798942,42.19407750560615,-0.00010696881853197122,0.004635442875441539,98.8466952417321,76.05654142483712,99.20585135563762,0.24400794284787253,Valid
22,B0027,1.8522796613608026,1.8272460717783554,1.850110307276792,7.60408853133553,5.767554634657271,10177.875,3289.438,4.160634408768856,3.1566247266279,1.004009682140956,24,30.625663811403143,42.29378799370557,-0.00011248486849328696,0.004714520456363003,98.64849838257923,75.84807318970414,98.91764159850858,0.28820975712903874,Valid
23,B0027,1.849377282190957,1.8280727466801796,1.850110307276792,7.594692743238707,5.765673788194709,10303.031,3291.813,4.162187474178067,3.154131228727033,1.008056245451034,24,30.429990735435087,41.54686241608407,-8.94578935763815e-05,0.004672107627232361,98.84801572313367,75.91714349902686,98.96239349751119,-0.044751899002605455,Valid
24,B0027,1.8415827198345438,1.822332450627688,1.850110307276792,7.567434563212748,5.747460515680562,10223.905999999999,3282.9689999999973,4.163423500324533,3.154046418878878,1.0093770814456549,24,30.650464477944176,41.60501819035845,-2.7266765320506576e-05,0.0046772919679965224,98.95468886629293,75.94992024933325,98.651643590118,0.31074990739318764,Valid
25,B0027,0.9305642338482906,1.8161915906144719,1.850110307276792,3.8936791830330635,5.726684989958144,7533.078,3271.922,4.202804192725786,3.1532652569962245,1.0495389357295615,24,30.151523919097222,41.54140071371931,-0.00020260342475996324,0.004680644546402869,195.17100749764737,147.07644674251824,98.3192092238464,0.33243436627159895,Invalid : Charge Ah less than Discharge Ah
26,B0027,1.8392067191750852,1.8112096960798882,1.850110307276792,7.554994785815513,5.711838327852417,10263.563,3262.203,4.162947792355401,3.1537530620387937,1.0091947303166071,24,29.94915608221045,41.76302039860547,-8.973133071563978e-05,0.004774313223437225,98.4777663759431,75.60347147527331,98.04951524794204,0.2696939759043602,Valid
27,B0027,1.8390915331593571,1.8195958427265,1.850110307276792,7.5548107840894145,5.726971130034531,10236.0,3275.954,4.162979598787102,3.1476367424086202,1.0153428563784814,24,29.94155164449019,41.80748822003889,-0.00010257508258946635,0.004776992026887126,98.93992821557033,75.80561967343576,98.50349780737626,-0.4539825594342233,Valid
28,B0027,1.8326703768539652,1.8020199068055445,1.850110307276792,7.531556726974663,5.661702230326947,10259.156,3245.516,4.163905570157171,3.1421184357342167,1.0217871344229543,24,29.798463863317156,41.65828148601379,-0.00010058391188402543,0.004730705813003343,98.32755140064869,75.17306760831084,97.55202763757292,0.9514701698033434,Valid
