Cycle Pair,Battery ID,Charge_Ah,Discharge_Ah,Initial Discharge_Ah,Charge_Wh,Discharge_Wh,Charge Duration_Sec,Discharge Duration_Sec,Average_Charge_Voltage,Average_Discharge_Voltage,Voltage Hysteresis,Max Charge Temperature,Max Discharge Temperature,Charge_Tempaerature_Rise_Rate,Discharge_Tempaerature_Rise_Rate,Coulombic_Efficiency_Ah,Energy_Efficiency_Wh,SOH,Capacity_Fade,Cycle Status
36,B0046,1.3541856708277538,1.3473026349642903,1.5742105709797847,5.638879378523335,4.514089820921176,10804.187,4803.1720000000005,4.188450290924156,3.3521995773927897,0.8362507135313666,13.26886709411649,13.908543615362126,-0.0007470229350845408,0.0016956724960566934,99.49172140779955,80.05295942512765,88.17671753304688,0.8827024570914119,Valid
37,B0046,1.3430910916307264,1.3350569967219694,1.5742105709797847,5.594326200139097,4.464432022374394,10801.703,4759.219,4.188642133354772,3.345703458951742,0.8429386744030305,13.040992889453612,14.567953247124583,-0.0006362675571436553,0.0017282747312440756,99.40182054971399,79.80285494012472,87.37527904678309,0.8014384862637911,Valid
38,B0046,1.330659896892306,1.3188502442361731,1.5742105709797847,5.543662482808339,4.411703939584026,10802.109,4700.094,4.1890909948756265,3.3470335225023358,0.8420574723732908,14.106981052948138,14.168705127392055,-0.00078416884042351,0.0017694729118678783,99.11249653771684,79.58103425786341,86.31459809880444,1.0606809479786534,Valid
39,B0046,1.3121156489324999,1.3169634861919568,1.5742105709797847,5.498122607281658,4.384855800868841,10803.094,4694.078,4.196605446836772,3.331446502960065,0.8651589438767071,8.935870973704901,14.829266206972358,-3.0419606367194884e-05,0.0019116487665438223,100.36946722367048,79.75187375890059,86.1911157223876,0.12348237641684534,Invalid : Charge Ah less than Discharge Ah
40,B0046,1.3175389018366837,1.299392954152101,1.5742105709797847,5.491006476814753,4.34052919341878,10801.297000000006,4631.375,4.189587412537392,3.342180964835492,0.8474064477019003,14.314765139089188,13.880179808466218,-0.0008199693316280812,0.001610618933190814,98.62273913435978,79.04797074536786,85.04117969437353,1.1499360280140678,Valid
41,B0046,1.2961492284954803,1.289244554642909,1.5742105709797847,5.403768637265668,4.297463914194765,10804.438,4595.764999999999,4.190064405784067,3.3351055673062078,0.8549588384778595,12.820018673049669,14.500142160004406,-0.00073871891722967,0.0020531363904561463,99.46729329457025,79.52716340515462,84.37699888323881,0.6641808111347132,Valid
42,B0046,1.2864234183625154,1.2838985820922755,1.5742105709797847,5.3623134079724295,4.2748403626139515,10803.484,4576.532,4.189937360317884,3.3314836550000098,0.8584537053178747,14.03697012490152,14.669766553927822,-0.0007278315153002128,0.002142231754982434,99.80373209674201,79.72007671648443,84.02712180343251,0.3498770798063049,Valid
43,B0046,1.2809154533529408,1.2742462073006016,1.5742105709797847,5.339987228042842,4.239688930743881,10802.343,4541.2970000000005,4.1903463475118405,3.329019148764081,0.8613271987477598,14.186369256011831,14.978639369348825,-0.0008545433393742476,0.0021561463661364483,99.4793375288836,79.39511369014582,83.39540424908282,0.6317175543496916,Valid
44,B0046,1.2666352220694408,1.2676040265076653,1.5742105709797847,5.308844435884469,4.206414845956818,10802.407000000001,4518.0,4.196985753458741,3.3202944646439625,0.8766912888147789,8.827049914593319,14.169056741285418,-0.00012047259848966346,0.0017399058988044724,100.07648645966452,79.23409504192821,82.96069441895048,0.4347098301323342,Invalid : Charge Ah less than Discharge Ah
45,B0046,1.273554998838633,1.258118026518663,1.5742105709797847,5.309525843011203,4.181641610358135,10805.579,4484.640999999995,4.190558452328924,3.3256182285901925,0.8649402237387314,13.630783511502813,13.88427310148089,-0.0007390322986805419,0.0020931205566627484,98.78788333962434,78.75734545792494,82.3398655718586,0.6208288470918859,Valid
46,B0046,1.255521747468527,1.2521443636738014,1.5742105709797847,5.235308567665498,4.160049711975052,10805.843,4463.343000000001,4.190678708230044,3.3241193193570835,0.8665593888729601,13.43659712483725,14.935082428364884,-0.0007237115625628414,0.002008047238094935,99.73099758713578,79.4614043891988,81.94890813761965,0.3909574342389419,Valid
47,B0046,1.2514479624326256,1.2466691091033746,1.5742105709797847,5.220488662155841,4.1372561730593915,10807.375,4443.453,4.191360247942257,3.3204156593414016,0.8709445886008558,12.922976600888484,14.851997926843756,-0.0007097456591999453,0.002112196706416242,99.6181340756701,79.25036219408011,81.59056995646495,0.35833818115470706,Valid
48,B0046,1.2441730755540787,1.2369510259489296,1.5742105709797847,5.189778781568953,4.105906255991198,10800.75,4408.265,4.191364659316847,3.3240734211764646,0.8672912381403828,14.421917349062456,14.702619544992183,-0.0009040947887402805,0.00218808202579296,99.4195301484134,79.1152461174832,80.95455199655434,0.6360179599106033,Valid
49,B0046,1.2279152291428828,1.235065895520385,1.5742105709797847,5.148272762750624,4.085702756998337,10803.829,4400.7970000000005,4.197442101863305,3.309785051778942,0.8876570500843628,8.533783890055396,14.247555903096725,3.4319041054999394e-05,0.001694879919577231,100.58234202229852,79.36065055759447,80.83117614246116,0.12337585409318308,Invalid : Charge Ah less than Discharge Ah
50,B0046,1.241742445932871,1.2282415056283607,1.5742105709797847,5.180530187150414,4.069704140501154,10802.296,4376.875,4.191424681972684,3.3152011894120372,0.8762234925606469,12.996289185826994,14.12704538639561,-0.0006323944577488245,0.0017847722980634574,98.91274230427328,78.55767640531252,80.38454130020068,0.44663484226047956,Valid
51,B0046,1.2251813256428188,1.2190216451952742,1.5742105709797847,5.110712237129138,4.036210474100076,10804.764999999992,4343.109,4.191364682078428,3.312532804814261,0.8788318772641666,13.721394771388535,14.276871638701772,-0.0007063501817286369,0.001658492732006324,99.49724336156423,78.9754986551024,79.7811304495094,0.6034108506912759,Valid
52,B0046,1.218658329426596,1.2090119688938863,1.5742105709797847,5.085536541562023,4.004530051798463,10807.125,4307.5470000000005,4.191988157928924,3.3139190680143082,0.8780690899146162,12.82782355559148,13.623893524482927,-0.0007742018586290782,0.0020239329967934334,99.20844421280503,78.74351150701735,79.12602863576723,0.6551018137421778,Valid
53,B0046,1.2081255493381757,0.9950300888317692,1.5742105709797847,5.041363402564622,3.4208794600832215,10802.281,3556.344,4.191871509913856,3.4366100830116872,0.7552614269021687,13.28987201989088,11.441352869995514,-0.0007327943329757982,0.001373817938585978,82.36148050811917,67.85623623845417,65.12158798095643,14.004440654810793,Valid
54,B0046,1.0477519357927931,1.3207285764389547,1.5742105709797847,4.396030663801832,4.34919907352343,10801.938,4706.454,4.198072658128899,3.2947296609686587,0.90334299716024,8.522142343750629,14.818704559254556,-0.00010055321841242154,0.0022545233162789033,126.05355631622963,98.93468463120544,86.43752903041528,-21.315941049458843,Invalid : Charge Ah less than Discharge Ah
55,B0046,1.302408314318883,1.3017030093410153,1.5742105709797847,5.4565933379619045,4.318226679944001,10807.422,4639.156,4.19637403732914,3.3190033617320442,0.877370675597096,8.86703786132924,14.622124863653871,6.887073506533493e-05,0.0017929514070197528,99.94584609372397,79.13777722634731,85.19236553680607,1.245163493609212,Valid
56,B0046,1.2926153756827061,1.2785375492200473,1.5742105709797847,5.388876815684286,4.256373982614754,10800.766000000009,4556.61,4.1902247874827925,3.33044396398785,0.8597808234949427,12.786842573288563,14.181162993443126,-0.0006637003012218548,0.001601705128499921,98.91090368198479,78.98443642702333,83.67625907297227,1.5161064638337933,Valid
57,B0046,1.2723172765417656,1.2638007139263618,1.5742105709797847,5.3059571112030675,4.204567433054432,10806.406,4504.516,4.1907720999233335,3.328332304388559,0.8624397955347747,12.770308997182832,13.928896058716212,-0.0006418774702736634,0.0017464614558022845,99.33062587670331,79.24239387794623,82.71177957942717,0.9644794935450989,Valid
58,B0046,1.2622103927430781,1.2587408866765728,1.5742105709797847,5.2632353790569475,4.1830299697778734,10806.797,4486.8279999999995,4.190802049814493,3.324664328597008,0.8661377212174846,13.485849307449088,14.977961597142633,-0.0007103202684676256,0.002006597225273965,99.72512458410637,79.47639937257334,82.38062980906953,0.3311497703576407,Valid
59,B0046,1.2547864023397053,1.2479125713109989,1.5742105709797847,5.232065879012011,4.144108306122157,10801.359,4447.156,4.190603173711199,3.3222996713007906,0.868303502410408,14.400259736458116,14.926871183233672,-0.0008252085930313322,0.0020663511892050437,99.45219114457335,79.20596571128617,81.67195064481163,0.7086791642579016,Valid
60,B0046,1.2392107878602565,1.2546646099752161,1.5742105709797847,5.194247731930878,4.1242266777686165,10799.813,4473.031,4.197137993550091,3.2885074919228114,0.9086305016272793,9.058792390700829,14.577396723095212,-0.00011522869316636417,0.0017344490706441263,101.24706968873663,79.39988407590836,82.11385032689952,-0.4418996820878931,Invalid : Charge Ah less than Discharge Ah
61,B0046,1.2743582900839885,1.2702151434157507,1.5742105709797847,5.341572379918545,4.203333700363494,10804.922,4527.985000000001,4.1970562499844695,3.3106579502666365,0.886398299717833,8.906166673111327,15.36587842843583,3.074650266887199e-05,0.002046473244066754,99.67488368848257,78.69094344140652,83.1315838034696,-1.017733476570072,Valid
62,B0046,1.2638897488184713,1.2511578859371493,1.5742105709797847,5.270964526900721,4.150215111945033,10802.14,4459.297,4.190962708684221,3.3184135959353487,0.8725491127488727,13.547417749374407,15.29268403662172,-0.0007100862612237631,0.00207426075313135,98.99264450137171,78.73729923174653,81.88434627417482,1.2472375292947788,Valid
63,B0046,1.2449114851145566,1.2318354560833025,1.5742105709797847,5.192618982828707,4.088136025963102,10804.499999999996,4390.4529999999995,4.191249149351749,3.3200322145866017,0.871216934765147,13.452355832625006,14.583721778351665,-0.0007262944199663358,0.002005951293715726,98.94964186710425,78.72975158551048,80.61975404741062,1.2645922267641936,Valid
64,B0046,1.230157259236502,1.226139403309615,1.5742105709797847,5.131193625424506,4.063101226171517,10800.641000000001,4370.625,4.19131153957272,3.3150205178783048,0.8762910216944149,14.072200132889522,14.948823809458348,-0.0007441897893845221,0.0020054776848521592,99.67338680508371,79.18432869185237,80.24696531869854,0.3727887287120808,Valid
65,B0046,1.2240092332894736,0.5498933417569372,1.5742105709797847,5.106302926789249,1.9821461980503141,10802.953,1966.296,4.191598491791564,3.606939981246211,0.5846585105453528,14.462653686337172,9.413942588565495,-0.0008469341539594806,0.001435837814456571,44.92558771628886,38.817638249610305,35.98878871834895,44.25817660034959,Invalid : Discharge Ah significantly lower than average
66,B0046,0.6414171143741918,1.3577269576797408,1.5742105709797847,2.692371406294192,4.482679044249939,10803.484,4842.593000000001,4.198116662138951,3.3032913741978773,0.8948252879410741,8.294151193169126,14.884443210062466,8.413468439373904e-06,0.0016780944584688271,211.67613511598105,166.49556720779265,88.85895664970829,-52.87016793135934,Invalid : Charge Ah less than Discharge Ah
67,B0046,1.2974135595183118,1.2965864548393922,1.5742105709797847,5.43609375879493,4.3055676613231535,10804.047,4623.094,4.1964266035090585,3.321961042911053,0.8744655605980056,9.03319178162539,14.454392118638458,0.00011298862058324343,0.0016121839369987847,99.93624972755589,79.20333703511415,84.85750314633503,4.001453503373256,Valid
68,B0046,1.28702936669088,1.2742442692295537,1.5742105709797847,5.365036230350706,4.2440638338478704,10805.469,4540.563,4.190078527045605,3.33187490688114,0.8582036201644652,13.500047074563437,14.012729843804204,-0.0006413030628560771,0.0018732989708906795,99.00661960074785,79.10596781879403,83.3952774084318,1.462225737903239,Valid
69,B0046,1.2663318564395645,1.266175963480102,1.5742105709797847,5.280589453980261,4.2064697774184125,10807.014999999996,4512.312000000001,4.19065416847316,3.323374974053923,0.8672791944192371,13.484515028622829,14.797843662102167,-0.0006492578499151725,0.001856150381160945,99.98768940711159,79.65909514604988,82.86723218787263,0.5280452205591644,Valid
70,B0046,1.2586225859418607,1.247204753580457,1.5742105709797847,5.248441631813825,4.14490643618225,10801.531,4445.813,4.1907997659762035,3.3246062685907853,0.8661934973854182,13.377949784771436,14.742760085721384,-0.0006769799179740086,0.0019136186860860905,99.09283112436287,78.974040809706,81.62562620183114,1.2416059860414919,Valid
71,B0046,1.2454466823177004,1.2372343301798856,1.5742105709797847,5.194036523738443,4.11059010715805,10807.844,4409.7339999999995,4.190982441715768,3.323735551703447,0.8672468900123209,14.198949587817427,13.91898613292718,-0.00081836239280248,0.0018942674715176984,99.34060989888927,79.14056992805712,80.97309336691958,0.652532834911554,Valid
