Cycle Pair,Battery ID,Charge_Ah,Discharge_Ah,Initial Discharge_Ah,Charge_Wh,Discharge_Wh,Charge Duration_Sec,Discharge Duration_Sec,Average_Charge_Voltage,Average_Discharge_Voltage,Voltage Hysteresis,Max Charge Temperature,Max Discharge Temperature,Charge_Tempaerature_Rise_Rate,Discharge_Tempaerature_Rise_Rate,Coulombic_Efficiency_Ah,Energy_Efficiency_Wh,SOH,Capacity_Fade,Cycle Status
11,B0036,1.7719775560987874,1.7799661679137464,1.798284505626203,7.2709757795228676,6.1645765542941255,10802.562,3204.375,4.151778125577845,3.463494183216122,0.6882839423617231,24.285118039975963,25.609167303887254,-2.8290692231624186e-06,0.0002844849818092264,100.45083030467647,84.7833460215247,94.79417991550253,0.035443756773901214,Invalid : Charge Ah less than Discharge Ah
12,B0036,1.772605773014073,1.7783212659117964,1.798284505626203,7.247572982885033,6.162652276239201,10800.0,3201.953,4.145738662858474,3.46562497990407,0.6801136829544037,24.85970168265572,25.488141454729305,-8.348451507147256e-05,0.000247603327607571,100.32243451898528,85.03056527739913,94.7065787357009,0.08760117980162363,Invalid : Charge Ah less than Discharge Ah
13,B0036,1.7694658189891657,1.7754765049330334,1.798284505626203,7.235013854639069,6.154611394835799,10802.203,3196.3750000000023,4.145902001640267,3.4667154837537355,0.6791865178865315,24.655500908751367,25.39250622395775,-7.77924655030614e-05,0.0002820270154335049,100.33968929376107,85.06702984251345,94.55507766287235,0.15150107282855174,Invalid : Charge Ah less than Discharge Ah
14,B0036,1.7659032589495087,1.7728302720815488,1.798284505626203,7.221027369506072,6.146120250589137,10802.0,3191.641,4.14618419091614,3.467051538855384,0.6791326520607557,24.671649332854354,25.45190297763985,-7.407364463228025e-05,0.0002659442700561278,100.3922645873682,85.1142079386626,94.4141494376376,0.14092822523474524,Invalid : Charge Ah less than Discharge Ah
15,B0036,1.7627655342032384,1.7749558690671605,1.798284505626203,7.2081323360018965,6.158071284003876,10801.515000000001,3195.594,4.146202886783416,3.46960840242311,0.6765944843603062,24.620905335043865,26.00580839279124,-1.851552385132968e-05,0.00036210223970002534,100.69154601830992,85.43227284058919,94.52735059095959,-0.113201153321981,Invalid : Charge Ah less than Discharge Ah
16,B0036,1.7649981047594978,1.7799008867118629,1.798284505626203,7.236207129646505,6.178863307781034,10800.5,3204.703,4.150835923236962,3.471348503827646,0.6794874194093161,25.48913775791659,26.845307972510515,3.2925866660433005e-06,0.0002930083525504197,100.84435115891503,85.38814875083429,94.79070328875085,-0.26335269779126236,Invalid : Charge Ah less than Discharge Ah
17,B0036,1.772358435615209,1.785185828981441,1.798284505626203,7.240007754420311,6.207327636601621,10803.094,3213.921,4.144303250937634,3.477205314347823,0.6670979365898111,26.40246088498704,27.81505202908745,-2.858203183026383e-05,0.0003522231039144982,100.72374713311191,85.7364777380494,95.07215906997652,-0.2814557812256737,Invalid : Charge Ah less than Discharge Ah
18,B0036,1.7734205341297127,1.7761602260508185,1.798284505626203,7.24086469355961,6.164587160494955,10771.937,3197.828,4.14345401318638,3.4706165018546815,0.6728375113316987,27.150500973474,26.20275128566912,-0.00019158913563303926,0.00019283898444643482,100.15448630871133,85.136063459079,94.5914900306014,0.4806690393751154,Invalid : Charge Ah less than Discharge Ah
19,B0036,1.7633588275733212,1.7677866357569298,1.798284505626203,7.2056101740446366,6.132277284032714,10623.000000000004,3183.0,4.14453587662176,3.468886876011098,0.6756490006106626,25.50574981355181,25.704404765618435,-0.00010675395660540264,0.0001954803840378768,100.25110080344237,85.10420541652141,94.14554468671436,0.4459453438870469,Invalid : Charge Ah less than Discharge Ah
20,B0036,1.7576183098517333,1.7627330963372914,1.798284505626203,7.18431496032222,6.115706904520003,10716.859,3173.812,4.145667984226403,3.4694751208836263,0.6761928633427767,24.95717823325924,25.46083879423276,-8.440179233756126e-05,0.0002678782038726221,100.29100666833573,85.12581837372161,93.87641253488432,0.2691321518300356,Invalid : Charge Ah less than Discharge Ah
21,B0036,1.751939090911059,1.779589539228445,1.798284505626203,7.185855914106631,6.179518977820749,10725.328000000001,3204.766,4.151866817779478,3.471476628656173,0.6803901891233051,25.19923392821779,37.62543555779899,9.723648737419671e-05,0.003626912372688697,101.57827680544574,85.99558704885341,94.7741221144053,-0.8977095795209777,Invalid : Charge Ah less than Discharge Ah
22,B0036,1.7866037896363791,1.79333769420615,1.798284505626203,7.299673382649795,6.231750075529284,10490.594000000001,3232.516,4.143578609672964,3.4740071437040143,0.66957146596895,29.584244421000804,36.14360152332376,-0.0002204780745661673,0.003470069466953731,100.37691090821774,85.37025903571521,95.50629618600031,-0.7321740715950114,Invalid : Charge Ah less than Discharge Ah
23,B0036,1.797946043786577,1.7878103797334637,1.798284505626203,7.335044905435047,6.205638004798598,10741.000000000004,3224.812,4.141997555190171,3.4702896854643583,0.6717078697258128,35.56412560355805,35.625609247013934,-0.0010671344679439787,0.003568560185973515,99.43626428122575,84.60259050630225,95.21193258964752,0.2943635963527953,Valid
24,B0036,1.7929357554154912,1.7820730330942984,1.798284505626203,7.317641246075913,6.184002351777526,10801.844,3214.469,4.1432163981963015,3.4691453911035763,0.6740710070927252,35.07151771781046,35.57170100720283,-0.0010338120634057826,0.0036281682001260236,99.39413767122541,84.50813785239471,94.90638348463948,0.30554910500804056,Valid
25,B0036,1.7875225861597956,1.7779860912954368,1.798284505626203,7.297929817316883,6.169650075410405,10799.844,3207.5,4.143892567678616,3.4690623979852653,0.674830169693351,34.99038159722945,35.70160875626844,-0.0010240240320869853,0.0036603039462592907,99.46649653894184,84.53972879775795,94.68872861952508,0.21765486511439747,Valid
26,B0036,1.783327236050937,1.7724201482834667,1.798284505626203,7.2814444326243795,6.153754551101586,10800.625,3197.219,4.144117413667631,3.471201333501941,0.6729160801656904,35.110084688943445,35.94641088579465,-0.0010164768936661874,0.0036881490206945497,99.38838551069162,84.51282720128715,94.39230781513723,0.29642080438785,Valid
27,B0036,1.7777402129767021,1.773718431088202,1.798284505626203,7.280629823345922,6.15895562039521,10801.405999999999,3199.5,4.149740947623817,3.4714171934891227,0.6783237541346945,27.85200752230311,36.334410213773005,-6.823147364601464e-05,0.003638839120340711,99.77376998848634,84.5937201840152,94.46144938422533,-0.06914156908810298,Valid
28,B0036,1.780380710590019,1.7681602994576813,1.798284505626203,7.268500597975373,6.14132000987784,10783.390000000001,3189.578,4.144078260627433,3.4724303630212705,0.6716478976061624,35.76013089492467,35.97981353599547,-0.0010465418162774035,0.0035969450046081145,99.31360685612643,84.4922543115494,94.16544458409187,0.29600480013345987,Valid
29,B0036,1.7741562292506086,1.7681671981616431,1.798284505626203,7.244758305258073,6.1361454172496535,10800.874999999996,3189.765,4.1441812693600255,3.469237330639683,0.6749439387203426,35.37377571291499,35.59540889841283,-0.0010534227488225548,0.003634741240173137,99.66242932892696,84.69772432292442,94.1658119826393,-0.0003673985474250685,Valid
30,B0036,1.7731658689167547,1.7628804854311162,1.798284505626203,7.241743999913193,6.114536445257315,10796.75,3180.172,4.145045757090949,3.4673668031446625,0.6776789539462862,35.03883359594584,35.45428075393079,-0.00105333073709511,0.003694849157186052,99.4199423942261,84.43458433949903,93.88426191344526,0.28155006919404,Valid
31,B0036,1.769446711159929,1.756094608596281,1.798284505626203,7.228035918100364,6.0955080645631075,10790.094,3167.844,4.145433968864956,3.4701653489277637,0.6752686199371922,34.924172659750575,35.64366066127881,-0.001029306799408045,0.0037184876680142844,99.2454080431224,84.33145786255443,93.52287210662675,0.36138980681850796,Valid
32,B0036,1.7634172978679665,1.7578322596784126,1.798284505626203,7.226415335636776,6.103853967397465,10802.156,3170.828,4.151250931172345,3.471335584670804,0.6799153465015406,27.554465083798444,36.101132129359335,-6.010134909953316e-05,0.003700165181023288,99.68328323668445,84.4658614804017,93.61541274716208,-0.09254064053533284,Valid
33,B0036,1.7643356309488363,1.757030644147907,1.798284505626203,7.207267181505518,6.098980664844746,10751.781,3169.422,4.14542618250178,3.470021347484377,0.6754048350174036,35.51836711605532,35.918627450147724,-0.0010459101604710125,0.0036660152521592534,99.58596387938951,84.62265254291206,93.57272177460788,0.042690972554197515,Valid
34,B0036,1.762914483496503,1.7523352411957391,1.798284505626203,7.2007833380783275,6.078489098475318,10715.859,3161.125,4.145315262035398,3.4676560965590975,0.6776591654763005,35.353380271333414,35.53291026153138,-0.0010768336858676209,0.0036983655578128956,99.39990042626565,84.41427568486574,93.32266259918813,0.2500591754197501,Valid
35,B0036,1.7593538550739638,1.751319117614655,1.798284505626203,7.18849535426334,6.074559762864816,10801.0,3159.125,4.146407385960228,3.467342721271376,0.6790646646888523,34.983040488330715,35.58661163053266,-0.0010414286975839215,0.0037478277556774854,99.54331316374267,84.50391164629642,93.26854774953648,0.05411484965165414,Valid
36,B0036,1.7566293586483126,1.7466501768012501,1.798284505626203,7.177748521142606,6.0584221164637295,10776.719,3150.938,4.146386564569131,3.4675687387283003,0.6788178258408304,35.03842049076656,35.60387176093939,-0.0010497577251658834,0.003758367106599606,99.4319130670376,84.4056057218804,93.0198978462636,0.24864990327287728,Valid
37,B0036,1.7552788927105367,1.7577488692938654,1.798284505626203,7.193810438698347,6.108842130639484,10803.578000000001,3170.969,4.1516953691940035,3.4741448187251187,0.6775505504688848,27.69746087966468,37.150900989394586,3.4798907748299774e-05,0.003698625723418589,100.14071704465803,84.91803033587888,93.61097169470925,-0.5910738484456459,Invalid : Charge Ah less than Discharge Ah
38,B0036,1.7662292680188414,1.7591292340837783,1.798284505626203,7.209246104102296,6.12083116844858,10639.187,3173.563,4.143861148377232,3.47830435872703,0.6655567896502017,36.59422659992157,37.80882382148786,-0.000981640331816042,0.003663388120258132,99.59801176078193,84.90251380051554,93.6844846359116,-0.07351294120235252,Valid
39,B0036,1.7664382738111886,1.7503233599755879,1.798284505626203,7.208044329010948,6.086493054547482,10491.937,3157.625,4.142806093871221,3.476296361299779,0.6665097325714422,37.26207611899984,36.91705917872692,-0.001073024262544091,0.0034559705534297383,99.08771712691482,84.4402833380277,93.2155175119446,0.4689671239670048,Valid
40,B0036,1.7565407533553752,1.7428913873188425,1.798284505626203,7.173937186131436,6.049644657942902,10684.937999999998,3144.109,4.145313636870052,3.4697993959573696,0.675514240912682,36.312844427064725,36.08766208839117,-0.0011084843524896036,0.003691593450725938,99.2229405431978,84.32809628773998,92.81971911653109,0.39579839541350736,Valid
41,B0036,1.7485368553140939,1.7373218371467976,1.798284505626203,7.144936843563657,6.026803698734367,10580.233999999995,3134.031,4.145774160962915,3.4677358822447655,0.6780382787181498,35.511424652152826,35.833124475553674,-0.0010869508024564042,0.0037614179798449872,99.35860556023101,84.35069239504149,92.52310620861493,0.29661290791615613,Valid
42,B0036,1.7451970205989182,1.7473717481790758,1.798284505626203,7.154949003738328,6.073006081903284,10756.0,3152.454,4.152427931140411,3.474245712011278,0.6781822191291331,27.35909965704441,37.01706025174733,-9.274131666824547e-05,0.003675080392638493,100.12461215292537,84.87839785762624,93.05832597385643,-0.535219765241493,Invalid : Charge Ah less than Discharge Ah
43,B0036,1.764034921919177,1.7617812125977337,1.798284505626203,7.216449295385328,6.135510448847615,10531.454,3178.172,4.147509354557676,3.481262546780938,0.6662468077767381,29.249710479522317,37.72356956982813,-2.5806056024719e-05,0.00355929249148699,99.87224122983963,85.02118143850971,93.82571885312068,-0.7673928792642499,Valid
44,B0036,1.7700222551725786,1.7598440658988665,1.798284505626203,7.21731616123347,6.123375255005168,10530.203,3174.593,4.141653403186339,3.4782278794966164,0.6634255236897229,37.10217343903805,36.98324646085538,-0.0010697278521433935,0.003501470185628332,99.4249682881688,84.8428296365315,93.72255384020902,0.10316501291165991,Valid
45,B0036,1.5946762941231425,1.982131421546471,1.798284505626203,6.485829067786064,6.9709897692441345,4940.907,3573.875,4.090736715980234,3.5163371421041223,0.5743995738761116,36.38421098295851,39.35953919640877,-0.001994550397267864,0.0032967068161257646,124.29678856149151,107.48031895980385,105.56072692689062,-11.838173086681607,Invalid : Charge Ah less than Discharge Ah
46,B0036,1.7593902478403773,1.7619979997504616,1.798284505626203,7.195846805722967,6.128046471851648,10477.094000000001,3176.625,4.146983352965884,3.4765919058642285,0.6703914471016552,30.75507888229979,37.02707505372143,-0.00024777201137661704,0.003502508397969702,100.14821907267503,85.16088012015373,93.83726410646847,11.723462820422156,Invalid : Charge Ah less than Discharge Ah
47,B0036,1.7625428720286445,1.753807527360788,1.798284505626203,7.191276410571805,6.095772902344958,10573.264999999994,3162.047,4.143107256350835,3.474518421367107,0.6685888349837281,36.42473196054923,36.34456840908186,-0.0010901269180241153,0.003611718798550837,99.50438966299853,84.76621609737653,93.401070920724,0.43619318574447163,Valid
48,B0036,1.75728802847522,1.7539930432403954,1.798284505626203,7.173917840317561,6.0900911893409795,10612.0,3162.297,4.144638086795318,3.470677170156559,0.6739609166387592,35.742910614746414,36.1535770040422,-0.0010546560038044745,0.003659991291386052,99.81249600626462,84.89212345191001,93.41095078585047,-0.009879865126478649,Valid
49,B0036,1.765792148071156,1.7583408368002518,1.798284505626203,7.209577253564265,6.109013553448426,10801.515000000001,3169.953,4.145173455768843,3.4728324526774945,0.6723410030913484,35.55641649939334,37.00649086775502,-0.0009710526558870613,0.003756208217791031,99.5780187787649,84.7346985626412,93.64249761655881,-0.23154683070833926,Valid
50,B0036,1.7620641783741215,1.757286091137789,1.798284505626203,7.189448982682883,6.113721112800399,10604.015,3168.453,4.143151329483113,3.4777966149798467,0.6653547145032666,36.43484108775725,37.85686718856992,-0.0009646227514336773,0.0036658271565910994,99.72883579979809,85.03740867382781,93.58632590279541,0.056171713763404796,Valid
51,B0036,1.7621807604480062,1.7572642394690574,1.798284505626203,7.209209074862592,6.109845068897041,10524.0,3168.156,4.147771717151549,3.475644473953758,0.6721272431977914,30.34079029704549,37.45005504798,-7.338171025141699e-05,0.003464284551954191,99.72099791977647,84.75056008850035,93.58516216662191,0.001163736173495522,Valid
52,B0036,1.7601053088308,1.7495367314803154,1.798284505626203,7.181109181576048,6.079388482379879,10548.329,3154.438,4.143248946417664,3.4735951014043174,0.6696538450133467,36.820807980304096,36.77795934417618,-0.0010974262237295129,0.003640069846441601,99.39954857828904,84.65807062197635,93.17362469147885,0.4115374751430636,Valid
53,B0036,1.7531349213115632,1.7471003221030788,1.798284505626203,7.155631666142569,6.068840839593201,10578.437000000005,3149.703,4.144157917816335,3.4723787472484773,0.6717791705678575,36.15985674084939,36.644215074090106,-0.001055293929278099,0.0036858670860075906,99.65578238530723,84.81209098993169,93.04387086075056,0.1297538307282906,Valid
54,B0036,1.7508902434474969,1.7466095210265955,1.798284505626203,7.147684693565298,6.065333300170675,10606.75,3149.093,4.144504575704415,3.471262202236334,0.673242373468081,36.014199117483095,37.138598100953445,-0.0010492738237048468,0.0038795896737457434,99.75551166402798,84.85731478377873,93.01773267543807,0.026138185312490236,Valid
55,B0036,1.750933732917538,1.743142141688364,1.798284505626203,7.14539173213087,6.057448479854399,10557.891,3142.875,4.1437636866329415,3.473721591253544,0.6700420953793973,36.57412185460786,37.11821986816654,-0.0010692167316668632,0.0037486773254901597,99.55500364847096,84.77419723002326,92.83307333373335,0.18465934170471598,Valid
56,B0036,1.7514614369712171,1.750127423235619,1.798284505626203,7.171085026623198,6.086559416035197,10763.563,3155.578,4.150321841071604,3.476472979889712,0.6738488611818925,29.66229996912213,38.21028860245779,-3.0375340359621793e-05,0.003709070727609104,99.92383425021877,84.87640842966417,93.20508267171253,-0.3720093379791791,Valid
57,B0036,1.7562603040815383,1.7472462781502764,1.798284505626203,7.164371558440738,6.075739051359602,10453.906,3150.469,4.142768413690044,3.475952844753801,0.6668155689362432,37.5981783595873,37.5096400873081,-0.0010594054140179061,0.003481710421094326,99.4867488657397,84.80491277984378,93.05164392073743,0.15343875097509851,Valid
58,B0036,1.7518121195592244,1.739802741480355,1.798284505626203,7.149393927782875,6.035955067113978,10592.422,3136.562,4.144090925102795,3.4677921059974675,0.6762988191053272,36.85491091638533,36.38797733722857,-0.0011435257164994293,0.003701874655875556,99.31445969891503,84.42610839581769,92.65522967027829,0.396414250459145,Valid
59,B0036,1.7427563428137924,1.7301728912983427,1.798284505626203,7.11673381375997,6.002987613225686,10590.077999999994,3119.735,4.145217739049155,3.4681252280905293,0.6770925109586257,35.76595815849434,36.0550831310012,-0.001084217857206889,0.0037603985840319065,99.27795692339109,84.35031814199806,92.14238073687247,0.5128489334058202,Valid
60,B0036,1.734361432292004,1.7283863130197505,1.798284505626203,7.08627270861054,5.992988150789143,10593.328,3116.187,4.1464675022647635,3.465926692182851,0.6805408100819124,35.41162949109505,35.91912656959304,-0.0010732880648586845,0.0038007093081779257,99.65548592346423,84.57179672900614,92.04723442127002,0.0951463156024488,Valid
61,B0036,1.7348074563716422,1.7393188396705228,1.798284505626203,7.112587372154095,6.040248165437812,10763.735,3135.969,4.153050313037423,3.4713363210476573,0.6817139919897657,27.75997184519109,37.598391918046985,1.6559133897152885e-05,0.003851031913539314,100.26005095160913,84.92335980413387,92.6294589134799,-0.5822244922098747,Invalid : Charge Ah less than Discharge Ah
62,B0036,1.7470155774763252,1.7397608834787583,1.798284505626203,7.130846874679425,6.052253359040714,10532.359,3137.187,4.144407409257906,3.4772993855139247,0.6671080237439813,37.02746528696718,38.473409883226125,-0.0009903100935581106,0.0037680963104066486,99.58473787577518,84.87425779021233,92.65300047345096,-0.023541559971064885,Valid
63,B0036,1.745349461585386,1.735017652076279,1.798284505626203,7.12108602948884,6.028626768628089,10415.780999999999,3128.375,4.14308262101643,3.47316100031893,0.6699216206975,37.86943672705139,37.37835847467748,-0.0011114036983576566,0.003536484491286901,99.40803777486933,84.6588110811074,92.40039413797521,0.25260633547574685,Valid
64,B0036,1.7372662031855506,1.7260231605797418,1.798284505626203,7.09308826846531,5.984314606374591,10551.953000000001,3112.047,4.145018524696274,3.4655044040951375,0.6795141206011368,36.73750542462359,36.32515383321495,-0.0011574960551491036,0.0037755865812339547,99.35283132860164,84.36825230245417,91.92138197440666,0.47901216356855514,Valid
65,B0036,1.731102302352954,1.7237488151346718,1.798284505626203,7.073720685927184,5.972842154650989,10587.875,3107.719,4.1468877996086695,3.4633129527748294,0.6835748468338401,35.69154252018934,36.17136327433497,-0.0010830890201521549,0.003832119052015734,99.57521359608343,84.43706529908174,91.80025904791718,0.12112292648947687,Valid
66,B0036,1.7282973854495438,1.7413881011581092,1.798284505626203,7.086442744072912,6.045739273138967,10741.265,3139.765,4.15322525982332,3.4702001156201288,0.6830251442031914,27.631378095425497,36.94271187003511,-0.00010692419571901423,0.0038029965530322614,100.75743421350836,85.31416242931776,92.739659853971,-0.9394008060538255,Invalid : Charge Ah less than Discharge Ah
67,B0036,1.7599253105335826,1.7606836741399772,1.798284505626203,7.193918887944104,6.124423513366079,10570.64,3174.687,4.146739128108171,3.476602134741493,0.6701369933666785,29.457238184421836,37.96104323229247,-5.193424834578057e-05,0.0036573264513529375,100.04309066991965,85.13334121169571,93.76726815899839,-1.0276083050273854,Invalid : Charge Ah less than Discharge Ah
68,B0036,1.764624966869183,1.7469035566177558,1.798284505626203,7.188864788691266,6.072680904131538,10451.484999999999,3149.641,4.140125865985745,3.4746559679034754,0.6654698980822693,37.29888950755661,36.73214755581345,-0.001118527646683765,0.003524383616097202,98.99574070501401,84.4734333254454,93.03339188471544,0.7338762742829488,Valid
69,B0036,1.750598511985645,1.7406712356707894,1.798284505626203,7.140579754505433,6.039651370251093,10544.405999999999,3138.577999999993,4.142871689175002,3.4678974296082052,0.6749742595667967,36.00998931555819,36.08238955313576,-0.0010935243768876708,0.003688168691234629,99.4329210126201,84.58208685982821,92.70148234408056,0.3319095406348822,Valid
70,B0036,1.7453366279892526,1.732942665496128,1.798284505626203,7.122868984573124,6.01010304914616,10557.313,3124.937,4.144428905794215,3.46650766620508,0.6779212395891352,35.40088803466505,35.84834420893077,-0.001071883992215455,0.0037502124544522694,99.28988125875733,84.37755997145226,92.28988830098415,0.41159404309641445,Valid
71,B0036,1.7381077264330165,1.729595552943914,1.798284505626203,7.097289860124611,5.994833388876552,10611.437,3118.875,4.145802104227011,3.464319099678882,0.6814830045481286,35.17801381690225,35.70394071930231,-0.0010711509085533743,0.00379492764169017,99.51026203038799,84.46651478274691,92.11163390761897,0.17825439336517945,Valid
72,B0036,1.73565408411879,1.7350017293722932,1.798284505626203,7.111576410002126,6.02462368095875,10731.734,3128.719,4.151880850958506,3.4708617109943942,0.6810191399641115,27.6117972897856,37.23120350609712,5.590789646355202e-06,0.003822575351611521,99.96241447230379,84.71572733839119,92.3995461557531,-0.2879122481341341,Valid
73,B0036,1.7397034815401855,1.7395992313261235,1.798284505626203,7.100166223333862,6.0436110436294195,10167.406,3136.797,4.142837651501265,3.47233647257261,0.6705011789286548,36.54631641199647,38.21827936701842,-0.0010011868119053707,0.0037609562256587653,99.99400758720274,85.11928951420605,92.64439149901267,-0.24484534325956986,Valid
74,B0036,1.7482228499840786,1.7296672283003085,1.798284505626203,7.12908483180531,6.003199733462772,10437.25,3118.688,4.142488959332588,3.4691322838000573,0.6733566755325304,37.60041612966394,36.626274908995,-0.0011912843697301169,0.003662613596173982,98.93860089496376,84.20715807280655,92.115451062547,0.5289404364656747,Valid
75,B0036,1.7342881986573075,1.7262455190356136,1.798284505626203,7.081165844861234,5.980091266836576,10602.062,3112.5620000000026,4.145865137159798,3.4622870956447045,0.6835780415150934,35.91243943931775,36.01597323994527,-0.0011194659445937553,0.0038333595625966678,99.53625472237425,84.45065964916353,91.93322393401893,0.18222712852806922,Valid
76,B0036,1.7313194271039642,1.7168105924088295,1.798284505626203,7.071412335826718,5.946266873867439,10586.25,3095.562,4.146346502272859,3.461822745446714,0.6845237568261453,35.35105882202065,35.64214686208444,-0.0011004285034945539,0.0038466500208402315,99.16197817294731,84.08881552191741,91.43075588250692,0.502468051512011,Valid
77,B0036,1.7226247491531281,1.7207535513054997,1.798284505626203,7.063660360269262,5.9551218949216995,10799.688,3102.828,4.153752155800431,3.4589606500760746,0.6947915057243566,27.187496033412835,35.82141559167005,-8.95004756903098e-05,0.003947970055137856,99.89137519076348,84.30645856668417,91.64074276977931,-0.20998688727239312,Valid
78,B0036,1.7248033190345802,1.7178243158563555,1.798284505626203,7.048141590273294,5.946816697947002,10652.422,3097.641,4.1473478986005015,3.4599210109369483,0.6874268876635532,35.178253393164084,35.84687241575459,-0.0010702342259482163,0.003883845985491876,99.59537397097942,84.37425130837096,91.484742910239,0.1559998595403016,Valid
79,B0036,1.7234102628953005,1.7160486172933989,1.798284505626203,7.043037060976194,5.9366860997127695,10675.265000000001,3094.047,4.147702992119665,3.4575117843710528,0.6901912077486125,35.18029109710268,35.6948403215532,-0.001104403275329927,0.003963509056275109,99.57284427507503,84.29156411239899,91.39017600661639,0.09456690362262066,Valid
80,B0036,1.7230474501652637,1.7127626010745538,1.798284505626203,7.042317854957219,5.928825668444641,10730.984,3088.313,4.148321769969442,3.459725902720463,0.6885958672489791,35.039207279185334,35.819676472043525,-0.0010648443592495452,0.003934653024526889,99.4031012268569,84.18855539545449,91.21517536993599,0.17500063668039445,Valid
81,B0036,1.7184260594377057,1.7075098329386564,1.798284505626203,7.024451261459452,5.908696587450433,10745.39,3078.828,4.14867902956493,3.458571538113244,0.6901074914516858,35.14322233045666,35.629734084261784,-0.0010855825320384576,0.0039325965385840515,99.36475436699202,84.11613046373103,90.93543305982665,0.2797423101093415,Valid
82,B0036,1.7126369605678937,1.706533585228326,1.798284505626203,7.026210349113647,5.902681180778039,10772.719000000001,3076.953,4.154752008666766,3.4569370634900443,0.6978149451767219,27.16438297784128,35.66196676336087,-9.256620915109215e-05,0.003958082286149802,99.6436270219496,84.00945726770989,90.88344184630621,0.051991213520437896,Valid
83,B0036,1.7130959719888454,1.7093810667296996,1.798284505626203,7.005733663374933,5.910207752182753,10765.281,3082.031,4.149426646462308,3.4555599892257955,0.6938666572365122,35.006491968275704,35.75183992747387,-0.00107706060455869,0.003990797532754322,99.78314669347841,84.3624384849306,91.035087803748,-0.15164595744178655,Valid
