Cycle Pair,Battery ID,Charge_Ah,Discharge_Ah,Initial Discharge_Ah,Charge_Wh,Discharge_Wh,Charge Duration_Sec,Discharge Duration_Sec,Average_Charge_Voltage,Average_Discharge_Voltage,Voltage Hysteresis,Ambient Temperature,Max Charge Temperature,Max Discharge Temperature,Charge_Tempaerature_Rise_Rate,Discharge_Tempaerature_Rise_Rate,Coulombic_Efficiency_Ah,Energy_Efficiency_Wh,SOH,Capacity_Fade,Cycle Status
11,B0029,1.8477471467243225,1.808660181183366,1.8821408377094393,7.415710509043147,6.149856054323832,8001.593,1608.156,4.090256121684935,3.40068821700494,0.6895679046799952,43,58.753586505546096,59.47822335419162,-0.001755206793612298,0.009174625569716365,97.88461502374663,82.9300988330699,98.24102095253403,0.8506511274477759,Valid
12,B0029,1.826524091638301,1.7957846946181721,1.8821408377094393,7.33488729107596,6.105897999520002,7951.125,1596.437,4.092882637880878,3.4005537332097364,0.6923289046711418,43,58.46073658308632,59.40465755284719,-0.001729899601917443,0.009183828503108915,98.31705493725204,83.24460563898212,97.54166296445818,0.699357988075846,Valid
13,B0029,1.8134622691930047,1.782409979554382,1.8821408377094393,7.285157322150212,6.064512472383699,7921.968,1584.421,4.095168975300538,3.4029414287564035,0.6922275465441348,43,58.39513100826503,59.36053772633036,-0.001731774258295581,0.009228316595094812,98.28767931011649,83.24477021168515,96.81518837487756,0.7264745895806186,Valid
14,B0029,1.8009645557117309,1.77876016150475,1.8821408377094393,7.237184885148503,6.044075501050608,7847.563000000006,1581.203,4.0947240928865245,3.398246537214017,0.6964775556725074,43,58.35558723523871,59.388178183710025,-0.0017372752068880307,0.009251491449222998,98.76708322012445,83.51417846811837,96.61694115562811,0.19824721924945266,Valid
15,B0029,1.7972667808649145,1.8086136681927953,1.8821408377094393,7.242535643174486,6.137805899574754,7870.234,1607.734,4.101788368590191,3.3944128883535294,0.7073754802366619,43,46.45442353225516,59.38282477673855,-1.1418447477307344e-05,0.009144823997767735,100.63134129271671,84.7466440204426,98.23849450575935,-1.6215533501312365,Invalid : Charge Ah less than Discharge Ah
16,B0029,1.8463884468545317,1.79410382904023,1.8821408377094393,7.407792823210423,6.1081902021053525,8097.359,1594.922,4.092213161885067,3.404897518323979,0.6873156435610883,43,58.58573554646567,59.15803503154664,-0.0017224789381350331,0.00906522993434161,97.16827637741274,82.45627743485079,97.4503633647993,0.7881311409600471,Valid
17,B0029,1.812844045686215,1.7807412129943023,1.8821408377094393,7.281567252540667,6.060243101451896,8139.86,1582.954,4.097402369931522,3.4034652848585885,0.6939370850729332,43,57.75731159716596,59.23071176737729,-0.0016049521419196828,0.00916343229058775,98.22914537142323,83.227180238394,96.72454595774512,0.7258174070541799,Valid
18,B0029,1.7989051422141051,1.7666991602361155,1.8821408377094393,7.229506229602533,6.014309186313934,8038.39,1570.172,4.097929331347817,3.4046825763289825,0.6932467550188348,43,57.86656507584636,59.2390024595494,-0.0016379490220332375,0.00926377917203459,98.20968981508662,83.19114743531512,95.96182357706495,0.7627223806801737,Valid
19,B0029,1.7861110987217304,1.7598663300376896,1.8821408377094393,7.180878182934532,5.986772315715599,7970.2029999999995,1564.078,4.0992087357647815,3.4022068629063744,0.6970018728584071,43,57.77462098439204,59.27169401549414,-0.001641119050827989,0.009296213001736633,98.5306194725052,83.37103294612706,95.59068464136422,0.37113893570072776,Valid
20,B0029,1.7799795803737726,1.7785050017076234,1.8821408377094393,7.176349631600695,6.036091561598623,8109.828000000003,1580.688,4.108506012655915,3.394446741448675,0.7140592712072396,43,46.45888743998992,59.56176412568525,-1.203082504254626e-05,0.009423208048226996,99.917157551558,84.11089023615845,96.60308163727494,-1.01239699591072,Valid
21,B0029,1.8005981269615003,1.7514469004352233,1.8821408377094393,7.238272134326997,5.963607103381987,8077.469,1556.312,4.099723985991598,3.40526150464931,0.6944624813422875,43,58.66239245846161,59.24509850789667,-0.0017290048952597664,0.009317809978506213,97.27028336915915,82.38992666633794,95.13336636312188,1.4697152741530601,Valid
22,B0029,1.7707175023414015,1.7473962442670925,1.8821408377094393,7.123541019663478,5.938149625544567,8005.656000000001,1552.7189999999998,4.101976195375035,3.3987049695699407,0.7032712258050942,43,57.4970122637564,59.511839308801584,-0.0015946249966873472,0.009480416641953355,98.68294868924764,83.35952034463178,94.91334681405186,0.22001954907001675,Valid
23,B0029,1.7657964042934302,1.7300888468376754,1.8821408377094393,7.105125706984914,5.888683535778361,7967.922,1537.25,4.102533983324816,3.404025491620895,0.6985084917039206,43,58.32944290784254,59.278802460261154,-0.0017044531866219307,0.009439581454018542,97.9778213745971,82.87937157803285,93.97326066012064,0.9400861539312189,Valid
24,B0029,1.7506729978422781,1.723100887721638,1.8821408377094393,7.04757825910995,5.861005390237323,7983.156,1530.875,4.104570822313483,3.401964287139244,0.702606535174239,43,57.50010394374881,59.26169776530965,-0.001596659185365767,0.009487830331760398,98.42505652656875,83.16339563397085,93.59369558478134,0.3795650753393005,Valid
25,B0029,1.7449488275183664,1.7425610515939751,1.8821408377094393,7.043029455503431,5.924068007300249,8090.827999999998,1548.359,4.112108514784425,3.4000147919636086,0.7120937228208164,43,46.456733072758695,59.35495009034199,-1.3240173648036245e-05,0.009465135632658186,99.86316069063255,84.11249796309139,94.65071358440976,-1.057017999628414,Valid
26,B0029,1.7691257082405825,1.7272984420969086,1.8821408377094393,7.117293818268231,5.876574715009532,8033.969,1534.531,4.102778203963154,3.402488547328875,0.7002896566342787,43,57.59607560176006,59.2271267028318,-0.0016057815009475483,0.009451055646692205,97.63570977749956,82.56754414052575,93.82169420587144,0.8290193785383195,Valid
27,B0029,1.7459436428678006,1.7195716214058163,1.8821408377094393,7.029150444010183,5.839161588448262,7964.4220000000005,1527.609,4.105187849875698,3.396087334429254,0.7091005154464436,43,57.622948602082815,59.404113035837504,-0.0016268652553968071,0.009623278381052048,98.4895261900512,83.07065889340927,93.40199637578296,0.4196978300884808,Valid
28,B0029,1.7386011289865104,1.702889868839394,1.8821408377094393,7.003976333023336,5.791849199415699,7895.484,1512.6570000000002,4.1068567832288965,3.401622545605931,0.7052342376229657,43,57.88603319089305,59.15328759004599,-0.0016716255811084137,0.009541047634643604,97.94597739805141,82.69372887665926,92.49589338283123,0.9061029929517304,Valid
29,B0029,1.7238383042935566,1.6961052604365365,1.8821408377094393,6.945855218526097,5.767773043613833,7969.0779999999995,1506.641,4.1083710835256,3.400806744384822,0.7075643391407778,43,57.5664031493186,59.21078020239519,-0.0016181307840079815,0.009626162297781871,98.39120387405562,83.0390623206475,92.1273737110907,0.368519671740529,Valid
30,B0029,1.717936843432217,1.703705828760425,1.8821408377094393,6.93964276329169,5.783470845802013,7912.531,1513.453,4.113503141791627,3.3949687589783695,0.7185343828132575,43,46.44203919843208,59.30000248920712,-1.3461914052183513e-05,0.009668831731535394,99.1716217784025,83.33960468966174,92.54021388954243,-0.4128401784517308,Valid
31,B0029,1.7263348697319203,1.6866961125317592,1.8821408377094393,6.956388974352011,5.733749083689389,7882.734,1498.078,4.1075984125849105,3.3998174476614267,0.7077809649234839,43,57.66825225586415,59.25745891499351,-0.0016479733998633233,0.00969924693641769,97.70387785735241,82.42421613899889,91.61629688965377,0.9239169998886609,Valid
32,B0029,1.7074566066630703,1.6795990977901307,1.8821408377094393,6.884050068573858,5.70491594319596,7937.406999999999,1491.656,4.1104462517171765,3.39706381950387,0.7133824322133067,43,57.3507913888762,59.277163835187245,-0.0015945443351111687,0.00978076370715478,98.36847924777531,82.87150567424368,91.23080823833808,0.3854886513156828,Valid
33,B0029,1.7003396495559955,1.6713967870885524,1.8821408377094393,6.85730878678511,5.677629320656196,7846.437999999999,1484.313,4.110434741862323,3.3973639784897847,0.7130707633725386,43,57.35672720966744,59.3361340218453,-0.0016149170189107887,0.009869356579121047,98.29781876373931,82.79675740427056,90.78528321054335,0.44552502779473,Valid
34,B0029,1.6934849216655694,1.663759097906278,1.8821408377094393,6.831317511365575,5.653044986973847,7956.688,1477.2649999999999,4.112439915887229,3.3980966445658605,0.7143432713213689,43,57.30150455763891,59.29664628827084,-0.0015878429297296376,0.009881230491679839,98.24469510303902,82.75189928690355,90.37042673789527,0.4148564726480828,Valid
35,B0029,1.6834713352737452,1.684989879830201,1.8821408377094393,6.808039614695898,5.712421667293835,7898.188000000001,1496.547,4.1179082434682766,3.3904692176701556,0.7274390257981209,43,46.44353111217082,59.463979447148624,-1.6066031675451848e-05,0.009882340382077701,100.09020317273232,83.90699805804522,91.5236194235783,-1.153192685683024,Invalid : Charge Ah less than Discharge Ah
36,B0029,1.709745474504054,1.6642885349287497,1.8821408377094393,6.895064452366593,5.656325516995538,7856.437,1477.922,4.110628160044423,3.3988027106308127,0.7118254494136105,43,57.524196832815086,59.14254205604702,-0.0016371954861924222,0.009777174031704219,97.34130370554192,82.03441107869727,90.39918417622383,1.1244352473544694,Valid
37,B0029,1.6851347321740446,1.6581263087818807,1.8821408377094393,6.799527725138795,5.628604993917327,7809.469,1472.282,4.112552530926924,3.3947316539566077,0.717820876970316,43,56.8025411545267,59.28271668404092,-0.001560594658494884,0.009934797442920943,98.39725436331614,82.77935205863778,90.0644704503913,0.334713725832529,Valid
38,B0029,1.6802699056270292,1.6508878520314845,1.8821408377094393,6.78098545471168,5.6024105182012045,7935.937,1465.671,4.114132395100411,3.393948541394336,0.7201838537060747,43,57.28108859562281,59.43174713914568,-0.0015862066705719356,0.010029487837282506,98.25134917329962,82.61941506316668,89.67129909146061,0.39317135893068667,Valid
39,B0029,1.6707314182500206,1.6429339891557329,1.8821408377094393,6.744277064794168,5.57145731379892,7907.531,1458.531,4.114929645692275,3.3914785499930016,0.7234510956992732,43,57.39802619411292,59.34311700051261,-0.0016105380047227356,0.010022566864835743,98.33621198532295,82.61014872717062,89.23926900777786,0.4320300836827471,Valid
